Date,Rate_BRL,Rate_CHI,Bitcoin,Rate_COP
2024-09-23,5.5375,922.23,63317.34,4157.5
2024-09-24,5.4554,909.9,64227.01,4154.25
2024-09-25,5.4741,913.75,63488.74,4198.43
2024-09-26,5.4376,900.86,64678.85,4158.96
2024-09-27,5.4342,899.9,65813.57,4178.15
2024-09-30,5.4496,898.7,63785.09,4206.9
2024-10-01,5.4393,904.88,60786.64,4221.89
2024-10-02,5.4421,911.13,60905.21,4183.12
2024-10-03,5.4769,918.93,60776.03,4191.27
2024-10-04,5.4559,923.38,62420.23,4169.09
2024-10-07,5.4897,925.9,63009.26,4214.95
2024-10-08,5.5344,932.15,62348.77,4227.37
2024-10-09,5.5935,932.6,60393.26,4234.76
2024-10-10,5.5835,930.76,59728.65,4201.27
2024-10-11,5.611,924.0,63002.15,4209.42
2024-10-15,5.6529,943.3,66480.39,4247.75
2024-10-16,5.6643,935.6,67620.07,4264.13
2024-10-17,5.6549,946.3,66934.03,4256.74
2024-10-18,5.693,953.9,68419.6,4272.1
2024-10-21,5.6955,952.33,67721.2,4276.25
2024-10-22,5.6906,947.18,67498.07,4265.07
2024-10-23,5.6884,946.63,66586.37,4316.83
2024-10-24,5.6646,947.03,68149.93,4301.0
2024-10-25,5.7078,948.35,66768.48,4327.5
2024-10-28,5.709,947.2,69610.57,4336.36
2024-10-29,5.7618,954.73,72310.41,4388.25
2024-10-30,5.7629,962.33,72834.6,4417.25
2024-10-31,5.7877,937.55,69937.51,4423.83
2024-11-01,5.8703,973.18,69195.41,4435.79
2024-11-05,5.7464,956.1,69162.79,4408.36
2024-11-06,5.6774,960.58,75959.32,4412.2
2024-11-07,5.6903,948.6,75959.78,4308.04
2024-11-08,5.7352,971.75,76529.92,4361.71
2024-11-12,5.7573,985.1,88320.23,4452.0
2024-11-13,5.7974,978.78,88633.92,4478.56
2024-11-14,5.7964,975.51,88213.6,4486.0
2024-11-15,5.8092,979.33,91740.37,4429.77
2024-11-18,5.7527,972.96,91370.51,4402.75
2024-11-19,5.7731,971.9,92306.2,4391.99
2024-11-20,5.8092,972.95,94463.65,4402.06
2024-11-21,5.8142,974.08,98084.99,4392.45
2024-11-22,5.8068,986.01,99420.01,4416.49
2024-11-25,5.8111,976.8,93714.51,4385.8
2024-11-26,5.8122,978.0,91651.14,4402.38
2024-11-27,5.934,977.67,96400.51,4386.95
2024-11-28,6.0109,977.43,95132.86,4402.49
2024-11-29,5.9713,973.68,97460.39,4433.36
2024-12-02,6.068,977.83,95419.96,4460.08
2024-12-03,6.0506,972.25,96086.07,4440.81
2024-12-04,6.0398,974.66,97876.14,4415.73
2024-12-05,6.007,970.25,99029.87,4415.27
2024-12-06,6.0867,974.98,100566.11,4407.95
2024-12-09,6.0836,969.03,96935.04,4372.26
2024-12-10,6.0511,975.15,96911.36,4371.19
2024-12-11,5.9647,976.0,101612.51,4345.1
2024-12-12,5.9976,978.95,99787.04,4346.97
2024-12-13,6.0564,986.38,101342.01,4317.91
2024-12-16,6.1349,991.1,106075.01,4321.25
2024-12-17,6.1109,987.83,106407.51,4345.8
2024-12-18,6.2931,990.6,100950.51,4372.84
2024-12-19,6.1403,992.5,97327.84,4378.59
2024-12-20,6.085,990.45,96557.17,4386.38
2024-12-23,6.1915,991.8,93847.37,4419.98
2024-12-24,6.1575,986.9,98322.95,4373.69
2024-12-26,6.1813,990.37,95696.78,4383.85
2024-12-27,6.1921,993.93,94400.07,4408.03
2024-12-30,6.1774,994.92,91918.95,4404.8
2024-12-31,6.1035,983.29,93714.04,4405.77
2025-01-02,6.1512,1005.25,97123.79,4375.3
2025-01-03,6.1854,1018.25,98243.4,4346.85
2025-01-07,6.1021,1004.57,96478.53,4340.06
2025-01-08,6.1099,1001.89,94457.9,4327.2
2025-01-09,6.0366,1007.7,92106.9,4332.0
2025-01-10,6.1079,1012.75,94620.17,4345.0
2025-01-13,6.0972,1007.28,94171.43,4306.75
2025-01-14,6.0542,1003.07,96434.37,4294.5
2025-01-15,6.0131,1006.11,99678.9,4302.14
2025-01-16,6.0547,1012.35,100135.61,4343.73
2025-01-17,6.0796,1006.1,104640.01,4335.35
2025-01-20,6.0333,1001.72,102494.61,4318.75
2025-01-21,6.026,1003.5,106788.72,4306.16
2025-01-22,5.9423,991.03,104071.31,4266.2
2025-01-23,5.924,987.75,103131.11,4230.88
2025-01-24,5.9138,982.5,105111.41,4178.25
2025-01-27,5.9038,987.9,101341.41,4198.48
2025-01-28,5.8657,993.88,100287.01,4219.0
2025-01-29,5.865,991.85,103751.41,4169.15
2025-01-30,5.8752,984.25,105059.41,4155.03
2025-01-31,5.844,980.25,102110.01,4209.33
2025-02-03,5.8082,988.45,101934.81,4161.71
2025-02-04,5.7586,971.58,96530.36,4160.14
2025-02-05,5.8044,971.85,96935.73,4176.42
2025-02-06,5.7626,963.17,96811.79,4135.67
2025-02-07,5.8091,964.15,96019.98,4122.38
2025-02-10,5.7877,961.33,97402.99,4137.3
2025-02-11,5.7659,961.23,96376.21,4139.46
2025-02-12,5.7596,952.23,97663.11,4167.04
2025-02-13,5.7675,945.38,96491.67,4139.08
2025-02-14,5.6988,941.63,97503.15,4126.25
2025-02-17,5.7124,948.26,96417.79,4126.85
2025-02-18,5.6845,950.68,95008.45,4093.0
2025-02-19,5.7219,950.3,96315.42,4101.37
2025-02-20,5.7027,943.15,98131.18,4076.72
2025-02-21,5.7305,947.17,95325.37,4082.25
2025-02-24,5.7727,943.78,93957.79,4118.26
2025-02-25,5.7522,941.98,88701.92,4128.66
2025-02-26,5.8123,941.53,84470.18,4103.88
2025-02-27,5.8315,952.83,84285.18,4131.46
2025-02-28,5.8844,963.3,84212.07,4154.14
2025-03-03,5.7431,950.48,85314.51,4108.13
2025-03-04,5.7431,945.05,87499.37,4159.5
2025-03-05,5.7558,930.3,90375.01,4112.75
2025-03-06,5.7629,928.25,89842.68,4102.99
2025-03-07,5.7896,928.58,86282.15,4130.83
2025-03-10,5.8554,944.5,79272.09,4179.77
2025-03-11,5.8104,933.48,82785.57,4132.3
2025-03-12,5.8,937.87,83107.01,4107.04
2025-03-13,5.7997,936.13,80323.17,4124.38
2025-03-14,5.7421,928.48,84154.04,4100.22
2025-03-17,5.6838,919.75,83958.01,4072.39
2025-03-18,5.6713,917.04,82031.45,4118.11
2025-03-19,5.6483,916.58,85377.85,4162.88
2025-03-20,5.6805,928.2,84504.07,4171.58
2025-03-21,5.7283,920.65,84183.37,4144.75
2025-03-25,5.6994,921.27,87897.82,4107.81
2025-03-26,5.7352,926.29,87286.31,4129.0
2025-03-27,5.7457,934.17,87309.14,4170.55
2025-03-28,5.761,951.3,83758.98,4201.7
2025-03-31,5.7057,951.08,82421.29,4182.91
2025-04-01,5.6825,946.63,85243.64,4145.5
2025-04-02,5.6591,954.9,85653.54,4156.13
2025-04-03,5.63,949.73,82315.85,4156.2
2025-04-04,5.8423,978.55,84129.73,4274.23
2025-04-07,5.9144,988.95,78923.14,4384.8
2025-04-08,6.0118,1000.0,77052.89,4425.25
2025-04-09,5.8252,980.13,83173.76,4319.28
2025-04-10,5.8856,986.8,79879.18,4333.35
2025-04-11,5.8668,971.92,83820.6,4276.97
2025-04-14,5.8552,967.56,84848.06,4298.31
2025-04-15,5.8862,971.95,84016.48,4355.02
2025-04-16,5.867,969.13,84308.09,4305.77
2025-04-21,5.7724,961.5,87354.6,4281.54
2025-04-22,5.7247,942.5,91177.46,4294.62
2025-04-23,5.7089,944.28,93686.03,4306.42
2025-04-24,5.6829,934.43,93454.23,4266.84
2025-04-25,5.6833,934.42,94966.87,4217.75
2025-04-28,5.6549,943.83,94506.03,4217.08
2025-04-29,5.6209,946.75,94873.95,4186.64
2025-04-30,5.6734,948.4,94581.18,4226.88
2025-05-01,5.6716,941.13,96463.2,4242.65
2025-05-02,5.6572,947.95,97063.65,4250.16
2025-05-05,5.6877,941.53,94240.37,4300.22
2025-05-06,5.7141,940.35,94701.79,4305.67
2025-05-07,5.7453,946.48,96794.09,4284.83
2025-05-08,5.663,935.53,102616.61,4251.67
2025-05-09,5.6541,936.81,103195.81,4224.45
2025-05-12,5.6754,946.59,102693.31,4226.51
2025-05-13,5.6081,940.18,104599.51,4219.56
2025-05-14,5.6379,942.76,103573.61,4181.17
2025-05-15,5.6827,938.85,103463.61,4200.56
2025-05-16,5.6651,942.78,103712.31,4176.25
2025-05-19,5.6521,937.78,105485.91,4173.03
2025-05-20,5.6681,944.1,106953.22,4167.2
2025-05-21,5.646,941.13,108282.41,4176.57
2025-05-22,5.708,942.46,111092.22,4175.38
2025-05-23,5.6467,938.97,108261.31,4150.95
2025-05-26,5.669,940.1,109619.22,4149.95
2025-05-27,5.6424,937.4,109615.91,4112.01
2025-05-28,5.6899,941.0,107335.72,4124.92
2025-05-29,5.6674,935.3,106179.22,4119.47
2025-05-30,5.7231,945.68,104597.81,4160.22
2025-06-03,5.6383,941.17,105810.72,4107.95
2025-06-04,5.6371,937.05,104668.31,4108.95
2025-06-05,5.588,931.0,100503.81,4108.8
2025-06-06,5.5601,934.89,104574.41,4115.39
2025-06-09,5.5588,937.1,108770.01,4141.54
2025-06-10,5.5744,940.49,109979.61,4205.71
2025-06-11,5.537,934.2,108933.11,4180.19
2025-06-12,5.5374,930.08,106012.81,4153.25
2025-06-13,5.5437,940.28,105472.51,4131.56
2025-06-16,5.4925,936.33,108833.22,4104.95
2025-06-17,5.501,945.3,104392.11,4099.86
2025-06-18,5.4932,944.08,104836.11,4068.2
2025-06-19,5.5427,940.2,104297.01,4077.72
2025-06-20,5.5137,942.88,103721.91,4094.82
2025-06-24,5.5111,934.95,106143.11,4077.5
2025-06-25,5.564,937.38,107848.31,4061.75
2025-06-26,5.4892,931.65,107811.61,4040.25
2025-06-27,5.4867,941.48,107169.81,4099.51
2025-07-01,5.4587,929.45,105949.31,4027.35
2025-07-02,5.4249,927.13,109213.41,3994.4
2025-07-03,5.4089,929.98,109985.51,3983.84
2025-07-04,5.4211,930.55,107741.81,3984.45
2025-07-07,5.4869,943.0,107900.91,4043.05
2025-07-08,5.4481,941.94,108682.81,4047.23
2025-07-09,5.5726,949.88,110758.81,4007.9
2025-07-10,5.5318,950.26,113584.72,4010.75
2025-07-11,5.5598,958.48,117730.81,4000.65
2025-07-14,5.588,967.3,120198.01,4001.53
2025-07-15,5.5568,966.41,116440.51,4027.01
2025-07-16,5.5683,953.75,119972.91,4014.09
2025-07-17,5.5457,962.7,119480.12,4019.74
2025-07-18,5.5795,964.58,117489.12,4015.52
2025-07-21,5.5672,954.05,116990.81,4044.73
2025-07-22,5.5652,950.5,119772.22,4075.65
2025-07-23,5.5201,949.17,117961.72,4044.73
2025-07-24,5.5204,950.2,118780.41,4072.67
2025-07-25,5.5642,963.5,117104.31,4140.37
2025-07-28,5.5886,967.74,118040.22,4166.29
2025-07-29,5.5746,971.25,117479.31,4142.13
2025-07-30,5.5714,981.85,117143.62,4181.7
2025-07-31,5.6003,972.61,116491.12,4185.58
2025-08-01,5.5421,968.9,113905.41,4127.2
2025-08-04,5.499,966.13,114821.41,4097.52
2025-08-05,5.5076,965.98,113687.51,4089.69
2025-08-06,5.4638,975.5,115088.22,4046.19
2025-08-08,5.4345,966.13,116915.22,4050.11
2025-08-11,5.4426,969.85,118856.31,4034.21
2025-08-12,5.3889,955.32,120177.31,4017.76
2025-08-13,5.3976,953.69,122951.91,4028.49
2025-08-14,5.417,966.34,117957.12,4052.4
2025-08-15,5.4011,965.63,117370.81,4014.7
2025-08-19,5.5057,963.33,113553.72,4032.15
2025-08-20,5.4824,967.0,114387.01,4020.48
2025-08-21,5.4757,970.85,112420.81,4030.6
2025-08-22,5.426,958.78,117042.51,4010.8
2025-08-25,5.4117,964.78,109574.81,4026.1
2025-08-26,5.4317,965.97,111356.41,4054.23
2025-08-27,5.4182,968.28,112421.91,4029.23
2025-08-28,5.4145,967.68,111924.51,4026.55
2025-08-29,5.4297,966.88,107800.31,4017.05
2025-09-01,5.4395,968.72,108873.11,4016.55
2025-09-02,5.4651,973.4,111424.51,4003.04
2025-09-03,5.451,969.1,112263.72,4005.4
2025-09-04,5.4467,972.38,110407.01,3987.1
2025-09-05,5.4126,965.89,111644.51,3959.51
2025-09-08,5.4196,970.13,111986.51,3940.35
2025-09-09,5.4383,967.93,111517.81,3922.1
2025-09-10,5.4089,962.76,113618.81,3924.25
2025-09-11,5.3891,952.29,114428.01,3893.02
2025-09-12,5.3543,954.25,116255.31,3896.5
2025-09-15,5.3169,951.19,115409.81,3905.95
2025-09-16,5.2972,947.81,116894.22,3870.56
2025-09-17,5.3045,952.05,115656.22,3877.68
2025-09-18,5.3137,960.77,117579.51,3894.98
2025-09-19,5.3241,960.77,115389.41,3865.37
2025-09-22,5.3353,955.83,112849.41,3846.2
2025-09-23,5.2824,948.85,112017.31,3856.86
2025-09-24,5.3314,952.66,113571.01,3883.29
2025-09-25,5.3637,961.3,109200.61,3904.35
2025-09-26,5.344,959.88,109361.22,3900.6
2025-09-29,5.3224,966.43,114322.62,3919.32
2025-09-30,5.3218,962.5,114640.81,3920.46
2025-10-01,5.3292,959.55,117592.31,3879.38
2025-10-02,5.3383,961.79,120711.41,3885.67
2025-10-03,5.3372,965.32,122545.41,3869.8
2025-10-06,5.3113,962.07,125260.81,3854.89
2025-10-07,5.3505,959.13,122014.51,3875.21
2025-10-08,5.3431,951.03,122903.51,3891.88
2025-10-09,5.3693,950.84,121175.51,3885.77
2025-10-10,5.5209,960.03,114341.41,3923.53
2025-10-14,5.484,960.96,113054.72,3924.17
2025-10-15,5.4543,961.04,111177.01,3894.88
2025-10-16,5.4448,955.98,107886.31,3844.59
2025-10-17,5.4102,957.6,107048.51,3831.32
2025-10-20,5.3745,950.95,111128.51,3884.52
2025-10-21,5.3883,953.65,110857.91,3892.88
2025-10-22,5.4008,950.5,107689.61,3909.61
2025-10-23,5.3839,944.51,109568.01,3882.05
2025-10-24,5.3889,941.55,110916.61,3852.07
2025-10-27,5.374,941.43,114469.62,3848.27
2025-10-28,5.3582,943.4,112832.31,3897.41
2025-10-29,5.3613,941.83,111451.31,3873.6
2025-10-30,5.3814,942.38,107508.72,3862.4
2025-10-31,5.3766,953.12,109428.01,3854.68
2025-11-04,5.4005,946.53,100265.51,3857.9
2025-11-05,5.357,944.32,103659.22,3834.5
2025-11-06,5.3521,943.4,101080.61,3785.9
2025-11-07,5.334,945.7,103837.91,3783.68
2025-11-10,5.301,938.8,105603.81,3754.4
2025-11-11,5.2734,934.55,102606.22,3736.47
2025-11-12,5.2924,930.1,101900.31,3707.02
2025-11-13,5.2991,928.75,98756.81,3745.98
2025-11-14,5.2974,927.25,94976.64,3755.13
2025-11-17,5.328,923.46,91826.57,3755.94
2025-11-18,5.3238,932.83,92452.39,3722.17
2025-11-19,5.3333,931.63,90506.32,3713.67
2025-11-20,5.3385,929.46,87205.26,3763.92
2025-11-21,5.4032,939.43,85123.35,3807.4
2025-11-24,5.3898,940.12,88763.7,3801.71
2025-11-25,5.3859,935.5,87002.26,3813.3
2025-11-26,5.3337,926.37,90189.32,3729.34
2025-11-27,5.354,928.94,91410.67,3743.55
2025-11-28,5.3351,927.9,90914.64,3755.34
2025-12-01,5.3559,929.8,86446.15,3815.61
2025-12-02,5.3279,921.78,91610.6,3811.0
2025-12-03,5.3109,919.18,93722.09,3763.79
2025-12-04,5.312,918.08,92175.09,3799.05
2025-12-05,5.4506,923.66,89203.45,3842.61
2025-12-09,5.4399,925.63,92665.29,3864.73
2025-12-10,5.4718,923.06,92396.1,3839.77
2025-12-11,5.4058,914.14,92885.26,3802.73
2025-12-12,5.4181,907.69,90200.1,3800.46
2025-12-15,5.4191,915.38,86204.45,3830.05
2025-12-16,5.4675,914.63,87748.95,3843.64
2025-12-17,5.5145,917.93,85948.73,3864.8
2025-12-18,5.5223,910.53,85582.89,3859.92
2025-12-19,5.5434,910.32,87787.12,3823.85
2025-12-22,5.5915,909.25,88230.04,3783.35
2025-12-23,5.5285,907.47,87661.45,3760.55
2025-12-24,5.5402,904.35,87631.35,3736.1
2025-12-26,5.5435,907.66,87394.85,3697.0
2025-12-29,5.5728,915.43,87216.14,3748.3
2025-12-30,5.4749,899.31,88185.04,3777.62
