Date,Dif,COEPCOFF Index,COENOIL Index,BCOMCO Index,BCOMKC Index,COP REGN Curncy
2021-12-03,-2.4170000000000003,305.96,885.29,313.4247,14.8082,3967.44
2021-12-06,-2.4240000000000004,305.96,885.29,327.7635,15.2037,3932.17
2021-12-07,-2.4170000000000003,305.96,885.29,338.6303,14.8051,3910.65
2021-12-08,-2.4170000000000003,305.96,885.29,340.8398,14.8599,3905.56
2021-12-09,-2.4170000000000003,305.96,885.29,334.7074,14.6165,3903.02
2021-12-10,-2.415,305.96,885.29,337.7736,14.154,3901.3
2021-12-13,-2.415,305.96,885.29,334.9329,14.4035,3890.83
2021-12-14,-2.4090000000000003,305.96,885.29,332.002,14.4309,4003.09
2021-12-15,-2.4090000000000003,305.96,885.29,332.6784,14.44,4000.1
2021-12-16,-2.407,305.96,885.29,337.8187,14.4127,4019.45
2021-12-17,-2.4040000000000004,305.96,885.29,331.506,14.2849,4028.13
2021-12-20,-2.878,305.96,885.29,322.7133,13.6368,4007.16
2021-12-21,-2.855,305.96,885.29,333.49,13.8893,4001.07
2021-12-22,-2.858,305.96,885.29,339.4419,14.2118,3999.62
2021-12-23,-2.862,305.96,885.29,345.5743,14.0688,3998.88
2021-12-24,-2.865,305.96,885.29,345.5743,14.0688,3993.43
2021-12-27,-2.866,305.96,885.29,352.6986,13.8163,3999.42
2021-12-28,-2.8640000000000003,305.96,885.29,354.7277,13.7281,4011.35
2021-12-29,-2.863,305.96,885.29,357.1626,13.9289,4038.04
2021-12-30,-2.855,305.96,885.29,358.6054,13.9258,4080.32
2021-12-31,-2.855,363.13,880.96,350.7146,13.7585,4080.32
2022-01-03,-2.8640000000000003,363.13,880.96,356.1255,13.5881,4061.8
2022-01-04,-2.847,363.13,880.96,360.7247,14.1023,4081.55
2022-01-05,-2.861,363.13,880.96,364.332,14.1023,4024.35
2022-01-06,-2.8640000000000003,363.13,880.96,369.6977,14.0993,4033.05
2022-01-07,-2.866,363.13,880.96,368.6156,14.51,4051.08
2022-01-10,-2.866,363.13,880.96,364.7933,14.294,4051.98
2022-01-11,-2.866,363.13,880.96,377.5045,14.4248,3993.25
2022-01-12,-2.866,363.13,880.96,381.521,14.6561,3974.38
2022-01-13,-2.867,363.13,880.96,380.5376,14.4218,3967.85
2022-01-14,-2.8720000000000003,363.13,880.96,387.5956,14.583,4004.03
2022-01-17,-2.8810000000000002,363.13,880.96,387.5956,14.583,4007.11
2022-01-18,-2.9170000000000003,363.13,880.96,393.8745,14.58,4038.09
2022-01-19,-2.894,363.13,880.96,397.3118,14.8751,3995.04
2022-01-20,-2.912,363.13,880.96,397.541,14.8264,3977.23
2022-01-21,-2.887,363.13,880.96,395.0203,14.4765,3955.38
2022-01-24,-2.892,363.13,880.96,387.5498,14.1753,3977.05
2022-01-25,-2.878,363.13,880.96,395.2036,14.4765,3970.77
2022-01-26,-2.89,363.13,880.96,401.7117,14.5374,3930.4
2022-01-27,-2.889,363.13,880.96,398.8243,14.1206,3963.65
2022-01-28,-2.8800000000000003,363.13,880.96,399.5117,14.3548,3957.0
2022-01-31,-3.825,320.96,690.7,402.6283,14.3062,3947.01
2022-02-01,-3.831,320.96,690.7,402.2616,14.4035,3925.51
2022-02-02,-3.833,320.96,690.7,403.8657,14.5313,3932.49
2022-02-03,-3.8360000000000003,320.96,690.7,411.0612,14.8417,3954.19
2022-02-04,-3.835,320.96,690.7,420.0442,14.7169,3955.68
2022-02-07,-3.8360000000000003,320.96,690.7,418.1193,14.7047,3965.25
2022-02-08,-3.83,320.96,690.7,409.6405,15.1463,3948.21
2022-02-09,-3.844,320.96,690.7,413.307,15.7093,3939.78
2022-02-10,-3.834,320.96,690.7,412.6195,15.5159,3920.2
2022-02-11,-3.8280000000000003,320.96,690.7,424.4898,15.3172,3930.02
2022-02-14,-3.8280000000000003,320.96,690.7,432.6936,15.065,3944.5
2022-02-15,-3.826,320.96,690.7,417.5235,15.2989,3951.85
2022-02-16,-3.826,320.96,690.7,423.894,15.3567,3963.52
2022-02-17,-3.8190000000000004,320.96,690.7,416.1944,15.2321,3932.55
2022-02-18,-3.8230000000000004,320.96,690.7,418.8526,14.9495,3930.74
2022-02-21,-3.8280000000000003,320.96,690.7,418.8526,14.9495,3938.31
2022-02-22,-3.833,320.96,690.7,430.1271,15.0255,3930.57
2022-02-23,-3.8280000000000003,320.96,690.7,431.0437,15.0437,3912.9
2022-02-24,-3.8360000000000003,320.96,690.7,437.3226,14.4573,3926.61
2022-02-25,-3.827,320.96,690.7,431.3645,14.5028,3913.0
2022-02-28,-3.8190000000000004,370.33,848.64,449.0096,14.1534,3937.94
2022-03-01,-3.8160000000000003,370.33,848.64,481.0915,14.3418,3884.13
2022-03-02,-3.821,370.33,848.64,517.5733,13.9286,3836.48
2022-03-03,-3.822,370.33,848.64,506.2529,13.5457,3756.42
2022-03-04,-3.8200000000000003,370.33,848.64,541.3139,13.6277,3826.49
2022-03-07,-3.8230000000000004,370.33,848.64,564.6879,13.6277,3812.31
2022-03-08,-3.83,370.33,848.64,586.3488,14.1534,3771.85
2022-03-09,-3.826,370.33,848.64,508.9562,13.9346,3742.9
2022-03-10,-3.813,370.33,848.64,502.2028,13.6247,3817.75
2022-03-11,-3.785,370.33,848.64,520.1507,13.488,3819.95
2022-03-14,-3.7630000000000003,370.33,848.64,492.8104,13.2965,3798.66
2022-03-15,-3.6820000000000004,370.33,848.64,468.606,12.8317,3831.95
2022-03-16,-3.769,370.33,848.64,458.9046,13.2175,3836.3
2022-03-17,-3.5690000000000004,370.33,848.64,494.6233,13.1325,3825.15
2022-03-18,-3.5700000000000003,370.33,848.64,502.4138,13.3725,3817.04
2022-03-21,-3.58,370.33,848.64,532.3019,13.6521,3817.04
2022-03-22,-3.5919999999999996,370.33,848.64,531.7629,13.6764,3761.61
2022-03-23,-3.602,370.33,848.64,557.8782,13.6916,3784.82
2022-03-24,-3.606,370.33,848.64,546.364,13.4819,3788.23
2022-03-25,-3.596,370.33,848.64,556.5063,13.4819,3794.11
2022-03-28,-3.591,370.33,848.64,520.1507,13.0383,3786.88
2022-03-29,-3.564,370.33,848.64,513.1931,13.1082,3756.11
2022-03-30,-3.587,370.33,848.64,532.3019,13.4819,3757.46
2022-03-31,-3.5869999999999997,399.12,924.02,503.3447,13.7584,3771.05
2022-04-01,-4.51,399.12,924.02,503.7857,13.8799,3754.66
2022-04-04,-4.5120000000000005,399.12,924.02,519.3667,14.0136,3706.02
2022-04-05,-4.506,399.12,924.02,515.447,14.0562,3741.1
2022-04-06,-4.506,399.12,924.02,491.1935,13.8313,3750.45
2022-04-07,-4.4910000000000005,399.12,924.02,490.2136,13.7432,3769.5
2022-04-08,-4.4910000000000005,399.12,924.02,500.6009,14.0762,3754.0
2022-04-11,-4.49,399.12,924.02,481.4921,14.3783,3739.07
2022-04-12,-4.498,399.12,924.02,510.6453,14.196,3732.73
2022-04-13,-4.513,399.12,924.02,529.5581,13.6836,3723.0
2022-04-14,-4.513,399.12,924.02,542.8852,13.5985,3721.5
2022-04-15,-4.513,399.12,924.02,542.8852,13.5985,3721.5
2022-04-18,-4.518,399.12,924.02,548.4708,13.5985,3733.42
2022-04-19,-4.532,399.12,924.02,522.4535,13.4739,3749.82
2022-04-20,-4.545,399.12,924.02,520.9836,13.3372,3760.66
2022-04-21,-4.5600000000000005,399.12,924.02,528.9701,13.8629,3766.66
2022-04-22,-4.550000000000001,399.12,924.02,520.1017,13.8051,3857.75
2022-04-25,-4.542,399.12,924.02,500.5519,13.4131,3933.44
2022-04-26,-4.5329999999999995,399.12,924.02,512.5562,13.4405,3942.93
2022-04-27,-4.526,399.12,924.02,514.222,13.1001,3955.54
2022-04-28,-4.535,399.12,924.02,525.5403,13.2247,3981.27
2022-04-29,-4.5409999999999995,399.12,924.02,524.9524,13.4982,3960.95
2022-05-02,-5.453,315.19,831.61,527.1082,13.1214,4010.02
2022-05-03,-5.458,315.19,831.61,514.32,13.246,4029.27
2022-05-04,-5.453,315.19,831.61,539.6514,13.4192,4066.36
2022-05-05,-4.956,315.19,831.61,543.3752,13.2034,4083.04
2022-05-06,-4.951,315.19,831.61,550.6757,12.7902,4053.93
2022-05-09,-4.95,315.19,831.61,519.324,12.5258,4091.11
2022-05-10,-4.920999999999999,315.19,831.61,502.5883,12.386,4074.07
2022-05-11,-4.9399999999999995,315.19,831.61,526.6796,13.3645,4086.02
2022-05-12,-4.926,315.19,831.61,525.6971,13.0849,4110.69
2022-05-13,-4.948,315.19,831.61,543.2489,12.9998,4109.88
2022-05-16,-4.944,315.19,831.61,553.1848,13.6623,4058.19
2022-05-17,-4.947,315.19,831.61,542.341,13.8082,4029.43
2022-05-18,-4.958,315.19,831.61,527.2102,13.2247,4071.49
2022-05-19,-4.96,315.19,831.61,541.2314,13.2916,4053.3
2022-05-20,-4.971,315.19,831.61,541.2819,13.1184,3971.78
2022-05-23,-4.97,315.19,831.61,545.2159,13.1123,3977.52
2022-05-24,-4.971,315.19,831.61,545.2664,12.9847,3976.17
2022-05-25,-4.9719999999999995,315.19,831.61,548.1412,13.1913,3936.63
2022-05-26,-4.9719999999999995,315.19,831.61,562.6164,13.7717,3922.0
2022-05-27,-4.975,315.19,831.61,568.4166,13.9449,3932.59
2022-05-30,-4.975,315.19,831.61,568.4166,13.9449,3932.59
2022-05-31,-4.9639999999999995,262.82,893.14,567.8114,14.0543,3772.1
2022-06-01,-4.966,262.82,893.14,572.7541,14.5527,3799.92
2022-06-02,-4.981,262.82,893.14,580.1682,14.4797,3773.9
2022-06-03,-4.992,262.82,893.14,590.2555,14.1242,3788.32
2022-06-06,-4.997,262.82,893.14,589.9529,14.4372,3795.43
2022-06-07,-5.0169999999999995,262.82,893.14,595.8539,14.109,3784.8
2022-06-08,-5.017,262.82,893.14,609.7239,14.0902,3807.14
2022-06-09,-5.029,262.82,893.14,606.7481,14.2603,3850.67
2022-06-10,-5.03,262.82,893.14,600.2923,13.9019,3940.95
2022-06-13,-5.058999999999999,262.82,893.14,600.5445,13.5744,3970.75
2022-06-14,-5.085000000000001,262.82,893.14,594.0382,13.784,3967.8
2022-06-15,-5.053999999999999,262.82,893.14,582.3874,13.8812,3892.35
2022-06-16,-4.309,262.82,893.14,590.1042,14.0816,3900.17
2022-06-17,-4.3149999999999995,262.82,893.14,556.7658,13.8144,3902.05
2022-06-20,-4.3149999999999995,262.82,893.14,556.7658,13.8144,3902.05
2022-06-21,-4.314,262.82,893.14,563.726,14.1151,4023.94
2022-06-22,-4.311999999999999,262.82,893.14,547.9899,14.3611,4019.47
2022-06-23,-4.321999999999999,262.82,893.14,536.9444,13.9116,4108.38
2022-06-24,-4.308,262.82,893.14,550.2595,13.5622,4138.38
2022-06-27,-4.268,262.82,893.14,559.7416,13.4924,4138.38
2022-06-28,-4.247,262.82,893.14,573.9646,13.2281,4096.76
2022-06-29,-4.257000000000001,262.82,893.14,567.1557,13.866,4115.65
2022-06-30,-4.247,352.5,965.39,549.9065,13.9784,4155.11
2022-07-01,-5.609,352.5,965.39,563.0199,13.6473,4198.39
2022-07-04,-5.609,352.5,965.39,563.0199,13.6473,4188.58
2022-07-05,-5.599,352.5,965.39,518.3334,13.4286,4278.88
2022-07-06,-5.602,352.5,965.39,507.8426,13.3162,4352.71
2022-07-07,-5.6049999999999995,352.5,965.39,527.8154,13.298,4395.35
2022-07-08,-5.606999999999999,352.5,965.39,539.7688,13.3921,4420.75
2022-07-11,-5.608,352.5,965.39,540.3917,12.9548,4575.04
2022-07-12,-5.6,352.5,965.39,501.937,12.4748,4626.8
2022-07-13,-5.608,352.5,965.39,503.2342,12.5963,4490.4
2022-07-14,-5.609,352.5,965.39,497.8679,11.8643,4493.45
2022-07-15,-5.59,352.5,965.39,507.0936,12.1377,4361.45
2022-07-18,-5.575,352.5,965.39,530.748,13.0732,4308.83
2022-07-19,-5.582,352.5,965.39,535.5218,13.1522,4321.85
2022-07-20,-5.592,352.5,965.39,533.7517,13.2524,4321.85
2022-07-21,-5.604,352.5,965.39,520.1276,13.1127,4424.39
2022-07-22,-5.615,352.5,965.39,514.5493,12.5568,4464.5
2022-07-25,-5.587,352.5,965.39,524.5796,12.7604,4466.98
2022-07-26,-5.598999999999999,352.5,965.39,521.0395,12.9517,4446.58
2022-07-27,-5.58,352.5,965.39,533.3762,13.3101,4422.08
2022-07-28,-4.8149999999999995,352.5,965.39,533.6444,13.2676,4372.02
2022-07-29,-4.813000000000001,352.5,965.39,544.1038,13.1947,4295.52
2022-08-01,-6.223000000000001,379.14,918.33,525.3842,12.9517,4269.95
2022-08-02,-6.207,379.14,918.33,529.0852,12.7512,4325.2
2022-08-03,-6.222,379.14,918.33,510.6337,13.0398,4307.25
2022-08-04,-6.22,379.14,918.33,496.1515,13.3223,4289.45
2022-08-05,-6.229000000000001,379.14,918.33,499.7988,12.7239,4348.02
2022-08-08,-6.231,379.14,918.33,510.2046,12.8671,4316.9
2022-08-09,-6.216,379.14,918.33,508.7564,12.9111,4349.51
2022-08-10,-6.226000000000001,379.14,918.33,516.1584,13.3447,4273.0
2022-08-11,-6.224,379.14,918.33,527.2615,13.5801,4228.19
2022-08-12,-6.220000000000001,379.14,918.33,519.7522,13.7564,4160.1
2022-08-15,-6.21,379.14,918.33,505.699,13.7038,4160.1
2022-08-16,-6.219,379.14,918.33,492.075,13.379,4247.59
2022-08-17,-6.216,379.14,918.33,498.9406,13.2615,4345.24
2022-08-18,-6.232000000000001,379.14,918.33,513.6375,13.1038,4389.88
2022-08-19,-6.234,379.14,918.33,515.4075,13.1966,4377.35
2022-08-22,-6.236000000000001,379.14,918.33,513.9056,13.6821,4397.12
2022-08-23,-6.24,379.14,918.33,531.928,14.1182,4357.39
2022-08-24,-6.242000000000001,379.14,918.33,538.2037,14.7831,4409.25
2022-08-25,-6.234,379.14,918.33,528.1197,14.8141,4393.1
2022-08-26,-6.232000000000001,379.14,918.33,531.0698,14.7275,4403.95
2022-08-29,-6.226000000000001,379.14,918.33,552.0959,14.6347,4369.2
2022-08-30,-6.207999999999999,379.14,918.33,524.7942,14.5481,4421.52
2022-08-31,-6.2139999999999995,308.38,984.28,512.9938,14.5512,4429.17
2022-09-01,-6.220999999999999,308.38,984.28,495.4005,14.3811,4486.85
2022-09-02,-6.213,308.38,984.28,498.9406,14.1522,4482.63
2022-09-05,-6.220999999999999,308.38,984.28,498.9406,14.1522,4474.55
2022-09-06,-6.222,308.38,984.28,497.9215,14.2419,4478.55
2022-09-07,-6.222000000000001,308.38,984.28,472.0144,13.8089,4404.47
2022-09-08,-6.223000000000001,308.38,984.28,478.1827,13.744,4397.19
2022-09-09,-6.222000000000001,308.38,984.28,497.5333,14.1337,4353.27
2022-09-12,-6.216000000000001,308.38,984.28,504.0319,13.9017,4359.58
2022-09-13,-6.2010000000000005,308.38,984.28,499.6125,13.6512,4412.0
2022-09-14,-6.223000000000001,308.38,984.28,504.1744,13.2894,4386.49
2022-09-15,-6.226000000000001,308.38,984.28,484.5441,13.3852,4418.66
2022-09-16,-6.24,308.38,984.28,486.6886,13.3048,4435.9
2022-09-19,-6.241,308.38,984.28,489.8778,13.6759,4406.2
2022-09-20,-6.256,308.38,984.28,483.0594,13.9265,4423.8
2022-09-21,-6.273,308.38,984.28,480.0902,13.6883,4403.75
2022-09-22,-5.539,308.38,984.28,484.4341,13.8275,4367.91
2022-09-23,-5.547000000000001,308.38,984.28,459.745,13.6357,4448.02
2022-09-26,-5.529,308.38,984.28,447.263,13.8429,4544.03
2022-09-27,-5.529,308.38,984.28,456.9957,13.877,4559.81
2022-09-28,-5.533999999999999,308.38,984.28,474.4265,14.146,4487.17
2022-09-29,-5.553999999999999,308.38,984.28,470.0276,13.9605,4530.47
2022-09-30,-6.421999999999999,323.95,942.57,459.2501,13.7038,4608.75
2022-10-03,-6.413,323.95,942.57,478.0556,13.345,4530.05
2022-10-04,-6.385000000000001,323.95,942.57,493.8919,13.5646,4498.52
2022-10-05,-6.388000000000001,323.95,942.57,503.7345,13.8955,4582.2
2022-10-06,-6.376,323.95,942.57,509.5631,13.4656,4609.27
2022-10-07,-6.3790000000000004,323.95,942.57,527.2689,13.4904,4622.88
2022-10-10,-6.380999999999999,323.95,942.57,518.8559,13.4502,4606.02
2022-10-11,-6.380999999999999,323.95,942.57,508.5733,13.4749,4607.25
2022-10-12,-6.393,323.95,942.57,499.3905,12.9739,4607.33
2022-10-13,-6.405,323.95,942.57,510.9378,12.5038,4575.7
2022-10-14,-6.401000000000001,323.95,942.57,495.7064,12.1667,4698.5
2022-10-17,-6.391000000000001,323.95,942.57,495.8714,12.0956,4685.92
2022-10-18,-6.403,323.95,942.57,487.1835,12.0677,4766.05
2022-10-19,-6.403,323.95,942.57,497.9609,11.8945,4841.75
2022-10-20,-6.413,323.95,942.57,497.356,11.8172,4906.8
2022-10-21,-6.408000000000001,323.95,942.57,502.2499,11.8079,4915.58
2022-10-24,-6.425000000000001,323.95,942.57,501.535,11.777,4990.7
2022-10-25,-6.411,323.95,942.57,504.4493,11.4925,4976.25
2022-10-26,-6.416,323.95,942.57,515.7216,11.1183,4886.46
2022-10-27,-6.403,323.95,942.57,522.595,11.0626,4822.41
2022-10-28,-6.367999999999999,323.95,942.57,515.6117,10.5028,4833.4
2022-10-31,-7.235,312.02,830.83,510.3329,10.9915,4940.08
2022-11-01,-7.245,312.02,830.83,520.4505,10.7997,5008.67
2022-11-02,-7.234000000000001,312.02,830.83,528.7535,11.2667,5011.58
2022-11-03,-6.483,312.02,830.83,520.5605,10.6513,5075.25
2022-11-04,-6.482,312.02,830.83,542.0053,10.8709,5120.15
2022-11-07,-6.502000000000001,312.02,830.83,538.4312,10.5492,5120.15
2022-11-08,-6.477,312.02,830.83,524.6207,10.3216,4950.2
2022-11-09,-6.493,312.02,830.83,509.4951,10.2281,4878.71
2022-11-10,-6.475000000000001,312.02,830.83,514.4666,10.5754,4801.95
2022-11-11,-6.470000000000001,312.02,830.83,527.3139,10.5841,4808.95
2022-11-14,-6.46,312.02,830.83,513.8163,10.5086,4805.54
2022-11-15,-6.478000000000001,312.02,830.83,520.2248,10.0427,4858.7
2022-11-16,-6.491,312.02,830.83,513.6462,9.9734,4952.85
2022-11-17,-6.505999999999999,312.02,830.83,499.0143,9.8443,4992.25
2022-11-18,-6.481000000000001,312.02,830.83,490.9044,9.7656,4988.42
2022-11-21,-6.499,312.02,830.83,491.5282,10.0993,4945.63
2022-11-22,-6.488,312.02,830.83,494.5907,10.3701,4905.27
2022-11-23,-6.497000000000001,312.02,830.83,481.6602,10.2473,4890.2
2022-11-24,-6.495,312.02,830.83,481.6602,10.2473,4885.58
2022-11-25,-6.456,312.02,830.83,473.7772,10.3921,4866.17
2022-11-28,-6.47,312.02,830.83,475.195,10.2536,4834.51
2022-11-29,-6.459999999999999,312.02,830.83,477.7471,10.6345,4809.52
2022-11-30,-6.427,281.21,831.41,493.343,10.6975,4834.25
2022-12-01,-6.4719999999999995,281.21,831.41,492.3222,10.4362,4765.75
2022-12-02,-6.481999999999999,281.21,831.41,485.1764,10.2378,4776.65
2022-12-05,-6.484999999999999,281.21,831.41,468.7865,10.2378,4839.85
2022-12-06,-6.487000000000001,281.21,831.41,451.8294,10.2945,4834.0
2022-12-07,-6.483,281.21,831.41,440.0332,10.0867,4827.99
2022-12-08,-6.483,281.21,831.41,434.3619,9.9923,4827.99
2022-12-09,-6.497000000000001,281.21,831.41,434.4186,9.9577,4809.6
2022-12-12,-6.497000000000001,281.21,831.41,444.2866,10.518,4849.2
2022-12-13,-6.497000000000001,281.21,831.41,458.5782,10.5716,4763.41
2022-12-14,-6.492,281.21,831.41,469.2969,10.5873,4781.17
2022-12-15,-5.9719999999999995,281.21,831.41,461.187,10.814,4793.72
2022-12-16,-5.9719999999999995,281.21,831.41,450.8086,10.3512,4787.8
2022-12-19,-6.874,281.21,831.41,454.4949,10.3449,4777.12
2022-12-20,-6.863,281.21,831.41,456.7067,10.5653,4769.23
2022-12-21,-6.867,281.21,831.41,468.3328,10.6629,4770.09
2022-12-22,-6.867,281.21,831.41,463.1719,10.6345,4761.78
2022-12-23,-6.867,281.21,831.41,479.2216,10.8297,4737.68
2022-12-26,-6.851999999999999,281.21,831.41,479.2216,10.8297,4741.75
2022-12-27,-6.851,281.21,831.41,480.2424,10.5117,4765.7
2022-12-28,-6.848,281.21,831.41,476.3292,10.9273,4774.5
2022-12-29,-6.844,281.21,831.41,473.3235,10.7069,4852.5
2022-12-30,-6.844,281.21,831.41,487.2181,10.5338,4852.5
2023-01-02,-6.815,336.7,861.67,487.2181,10.5338,4852.5
2023-01-03,-6.78,336.7,861.67,465.6106,10.4708,4896.24
2023-01-04,-6.799,336.7,861.67,441.451,10.156,4929.67
2023-01-05,-6.8,336.7,861.67,446.2716,10.1088,4966.75
2023-01-06,-6.803,336.7,861.67,445.591,9.9671,4855.48
2023-01-09,-6.803,336.7,861.67,451.716,9.9514,4855.48
2023-01-10,-6.81,336.7,861.67,454.1571,9.5012,4787.6
2023-01-11,-6.826,336.7,861.67,468.4547,9.0604,4733.1
2023-01-12,-6.803999999999999,336.7,861.67,475.8073,9.4067,4685.04
2023-01-13,-6.825,336.7,861.67,483.4425,9.5515,4688.68
2023-01-16,-6.785000000000001,336.7,861.67,483.4425,9.5515,4681.81
2023-01-17,-6.789000000000001,336.7,861.67,486.5015,9.5138,4734.3
2023-01-18,-6.819999999999999,336.7,861.67,482.5927,9.7593,4696.9
2023-01-19,-6.81,336.7,861.67,488.201,9.7341,4669.98
2023-01-20,-6.821000000000001,336.7,861.67,495.7353,9.7467,4585.58
2023-01-23,-6.8389999999999995,336.7,861.67,498.3411,9.9828,4544.55
2023-01-24,-6.8500000000000005,336.7,861.67,487.9744,10.0647,4522.19
2023-01-25,-6.851,336.7,861.67,487.4079,10.2284,4538.83
2023-01-26,-6.877,336.7,861.67,493.1861,10.5243,4519.0
2023-01-27,-6.876,336.7,861.67,487.4079,10.6975,4577.04
2023-01-30,-7.546,336.7,861.67,476.6446,10.729,4654.9
2023-01-31,-7.505,241.35,691.52,482.4794,11.4436,4670.86
2023-02-01,-7.526000000000001,241.35,691.52,467.8073,11.0753,4625.24
2023-02-02,-7.287,241.35,691.52,464.6916,11.2012,4619.66
2023-02-03,-7.287999999999999,241.35,691.52,451.5491,10.8801,4697.77
2023-02-06,-7.297,241.35,691.52,457.214,11.0627,4786.74
2023-02-07,-7.303999999999999,241.35,691.52,472.2826,11.1477,4727.5
2023-02-08,-7.315,241.35,691.52,479.8169,11.0533,4761.02
2023-02-09,-7.3180000000000005,241.35,691.52,476.1914,10.9305,4736.06
2023-02-10,-7.324000000000001,241.35,691.52,487.1246,10.9941,4799.67
2023-02-13,-7.324000000000001,241.35,691.52,488.4842,11.1288,4787.75
2023-02-14,-7.3389999999999995,241.35,691.52,483.2159,11.538,4797.54
2023-02-15,-7.337000000000001,241.35,691.52,481.7996,11.1445,4925.01
2023-02-16,-7.317000000000001,241.35,691.52,480.3834,11.3492,4924.13
2023-02-17,-7.295000000000001,241.35,691.52,468.3172,11.6955,4906.4
2023-02-20,-7.3020000000000005,241.35,691.52,468.3172,11.6955,4913.74
2023-02-21,-7.319,241.35,691.52,468.8837,11.9536,4959.95
2023-02-22,-7.326,241.35,691.52,455.7411,12.174,4896.2
2023-02-23,-7.319999999999999,241.35,691.52,464.2385,11.9442,4857.38
2023-02-24,-7.279000000000001,241.35,691.52,469.1669,11.8182,4837.13
2023-02-27,-7.250000000000001,241.35,691.52,464.7483,11.7395,4761.75
2023-02-28,-7.1450000000000005,250.11,768.98,472.7358,11.7301,4862.66
2023-03-01,-7.1209999999999996,250.11,768.98,477.6076,11.5569,4832.35
2023-03-02,-7.098,250.11,768.98,480.1002,11.4719,4806.59
2023-03-03,-7.125000000000001,250.11,768.98,486.2183,11.198,4784.42
2023-03-06,-7.1659999999999995,250.11,768.98,488.201,11.3523,4704.96
2023-03-07,-7.274,250.11,768.98,471.8294,11.494,4767.74
2023-03-08,-7.173000000000001,250.11,768.98,468.2759,11.1666,4777.66
2023-03-09,-7.075,250.11,768.98,462.0985,11.0217,4777.66
2023-03-10,-7.037,250.11,768.98,468.4033,11.1949,4713.45
2023-03-13,-7.0200000000000005,250.11,768.98,457.4653,11.283,4768.17
2023-03-14,-7.0680000000000005,250.11,768.98,439.4232,11.0469,4740.71
2023-03-15,-7.07,250.11,768.98,418.4029,10.8675,4844.01
2023-03-16,-7.182,250.11,768.98,424.245,11.3366,4877.04
2023-03-17,-7.205000000000001,250.11,768.98,416.2836,11.1193,4827.25
2023-03-20,-7.205000000000001,250.11,768.98,420.8657,11.239,4827.25
2023-03-21,-7.205000000000001,250.11,768.98,429.0562,11.3523,4803.06
2023-03-22,-7.213,250.11,768.98,436.7313,11.2075,4768.04
2023-03-23,-6.920000000000001,250.11,768.98,431.8628,10.9745,4742.88
2023-03-24,-6.9479999999999995,250.11,768.98,426.8225,11.2862,4735.7
2023-03-27,-6.9590000000000005,250.11,768.98,444.9218,11.1382,4687.87
2023-03-28,-6.939,250.11,768.98,446.6401,10.9399,4668.47
2023-03-29,-6.9990000000000006,250.11,768.98,443.5471,10.6849,4614.33
2023-03-30,-7.009,250.11,768.98,449.3893,10.6912,4623.09
2023-03-31,-7.152,279.27,913.11,456.6634,10.7353,4623.09
2023-04-03,-7.175000000000001,279.27,913.11,484.2705,11.0973,4604.77
2023-04-04,-7.218,279.27,913.11,484.2705,11.0092,4582.35
2023-04-05,-7.247000000000001,279.27,913.11,484.6715,11.3429,4568.55
2023-04-06,-7.247000000000001,279.27,913.11,484.9579,11.5601,4568.55
2023-04-07,-7.247000000000001,279.27,913.11,484.9579,11.5601,4568.55
2023-04-10,-7.239,279.27,913.11,479.9175,11.4971,4556.34
2023-04-11,-7.233,279.27,913.11,487.8217,11.9937,4509.46
2023-04-12,-7.236,279.27,913.11,496.8713,11.9855,4450.46
2023-04-13,-7.223,279.27,913.11,490.7428,12.3579,4418.67
2023-04-14,-7.252,279.27,913.11,491.831,12.1765,4414.93
2023-04-17,-7.261,279.27,913.11,483.6978,12.6565,4437.46
2023-04-18,-7.264,279.27,913.11,483.6978,12.9109,4491.38
2023-04-19,-7.264,279.27,913.11,474.1899,12.7265,4520.89
2023-04-20,-7.264,279.27,913.11,462.8492,12.3291,4537.3
2023-04-21,-7.264,279.27,913.11,466.5722,12.1733,4514.3
2023-04-24,-7.273000000000001,279.27,913.11,472.758,12.3004,4482.52
2023-04-25,-7.281,279.27,913.11,461.6464,11.9793,4477.33
2023-04-26,-7.282000000000001,279.27,913.11,445.1509,12.1828,4534.0
2023-04-27,-7.275000000000001,279.27,913.11,448.0147,11.9666,4652.06
2023-04-28,-7.276000000000001,279.27,913.11,460.1,11.8236,4695.27
2023-05-01,-7.276000000000001,203.47,818.55,454.2578,11.8013,4695.27
2023-05-02,-7.4799999999999995,203.47,818.55,431.4046,11.8744,4694.14
2023-05-03,-7.4750000000000005,203.47,818.55,414.279,11.7949,4662.52
2023-05-04,-7.2250000000000005,203.47,818.55,415.2527,11.6328,4602.98
2023-05-05,-7.224000000000001,203.47,818.55,431.29,11.9571,4524.86
2023-05-08,-7.226,203.47,818.55,441.0983,11.6964,4508.6
2023-05-09,-7.217,203.47,818.55,443.7061,11.8585,4556.24
2023-05-10,-7.226,203.47,818.55,437.9895,11.8236,4547.33
2023-05-11,-7.235,203.47,818.55,429.2037,11.636,4567.13
2023-05-12,-7.238,203.47,818.55,424.0722,11.6264,4552.89
2023-05-15,-7.228000000000001,203.47,818.55,430.6451,12.0429,4492.5
2023-05-16,-7.238,203.47,818.55,428.9731,11.8776,4526.18
2023-05-17,-7.238,203.47,818.55,441.1388,11.8299,4505.75
