Date,Rate_BRL,Rate_CHI,Gold,Rate_COP
1995-04-03,0.901,404.01,392.0,878.18
1995-04-04,0.9,400.97,392.3,876.0
1995-04-05,0.899,399.89,394.4,874.3
1995-04-06,0.893,397.11,394.25,871.6
1995-04-07,0.899,395.67,392.9,868.96
1995-04-10,0.896,394.26,389.9,869.15
1995-04-11,0.9,393.92,390.3,869.15
1995-04-12,0.9085,395.67,390.2,866.78
1995-04-13,0.9,395.0,389.5,868.8
1995-04-14,0.9,395.0,389.5,865.5
1995-04-17,0.904,394.72,394.0,865.5
1995-04-18,0.904,395.44,395.2,871.87
1995-04-19,0.913,395.13,394.7,874.37
1995-04-20,0.917,391.16,392.5,874.35
1995-04-21,0.917,391.1,390.4,877.38
1995-04-24,0.918,391.83,390.45,876.55
1995-04-25,0.9205,390.3,390.2,878.2
1995-04-26,0.918,388.81,386.7,876.32
1995-04-27,0.918,389.05,387.25,875.78
1995-04-28,0.912,388.2,387.1,876.21
1995-05-01,0.912,387.82,388.1,876.32
1995-05-02,0.913,387.82,389.0,877.9
1995-05-03,0.905,387.98,389.9,877.9
1995-05-04,0.904,386.45,390.7,882.97
1995-05-05,0.901,381.97,390.0,882.24
1995-05-08,0.898,377.06,389.7,881.07
1995-05-09,0.896,373.3,383.8,881.33
1995-05-10,0.893,369.22,383.8,880.37
1995-05-11,0.8965,374.02,383.8,881.1
1995-05-12,0.896,374.96,383.7,881.33
1995-05-15,0.8891,378.12,385.1,880.25
1995-05-16,0.8895,373.01,384.8,877.45
1995-05-17,0.8895,373.34,383.6,876.0
1995-05-18,0.8885,374.13,383.6,874.74
1995-05-19,0.89,377.61,383.5,875.75
1995-05-22,0.889,375.16,382.3,873.52
1995-05-23,0.889,376.54,383.3,871.11
1995-05-24,0.8885,374.79,384.2,869.95
1995-05-25,0.892,376.65,385.3,870.55
1995-05-26,0.896,375.73,386.0,872.96
1995-05-29,0.905,375.82,387.0,872.96
1995-05-30,0.9065,377.75,385.5,872.66
1995-05-31,0.9075,376.34,384.3,876.36
1995-06-01,0.907,377.63,385.05,876.62
1995-06-02,0.904,377.15,383.6,877.22
1995-06-05,0.904,374.46,384.6,875.99
1995-06-06,0.9075,373.49,384.5,874.81
1995-06-07,0.91,372.96,386.4,873.06
1995-06-08,0.911,373.74,385.5,871.02
1995-06-09,0.912,372.75,388.5,871.93
1995-06-12,0.917,369.74,387.4,871.94
1995-06-13,0.914,368.75,386.8,873.74
1995-06-14,0.906,369.17,388.1,875.28
1995-06-15,0.906,371.04,391.4,873.78
1995-06-16,0.908,371.04,390.0,873.78
1995-06-19,0.911,376.07,391.7,872.54
1995-06-20,0.913,376.49,391.0,873.91
1995-06-21,0.918,374.56,391.0,875.59
1995-06-22,0.919,372.85,390.1,875.32
1995-06-23,0.9195,373.27,390.3,874.81
1995-06-26,0.918,372.58,389.9,874.81
1995-06-27,0.9185,374.42,389.5,873.64
1995-06-28,0.9185,376.16,387.3,875.95
1995-06-29,0.919,374.48,388.1,878.8
1995-06-30,0.921,374.48,384.6,881.23
1995-07-03,0.9203,373.95,385.0,881.23
1995-07-04,0.919,373.42,385.15,880.49
1995-07-05,0.921,376.64,384.3,883.81
1995-07-06,0.924,378.55,385.2,887.3
1995-07-07,0.924,376.14,385.9,891.28
1995-07-10,0.924,376.51,386.25,891.44
1995-07-11,0.924,376.72,385.3,897.12
1995-07-12,0.924,375.97,389.2,897.51
1995-07-13,0.9248,375.68,389.25,892.8
1995-07-14,0.925,375.47,388.9,892.82
1995-07-17,0.927,375.7,389.4,893.36
1995-07-18,0.928,377.72,390.0,891.76
1995-07-19,0.928,377.99,388.1,894.03
1995-07-20,0.928,377.43,386.5,894.03
1995-07-21,0.9331,377.35,386.6,894.5
1995-07-24,0.933,378.89,387.4,894.98
1995-07-25,0.935,381.85,387.0,894.98
1995-07-26,0.935,382.4,386.9,897.32
1995-07-27,0.936,383.21,383.3,897.77
1995-07-28,0.936,383.91,383.5,897.77
1995-07-31,0.935,383.93,382.6,895.56
1995-08-01,0.935,381.04,383.5,898.35
1995-08-02,0.9351,380.45,383.25,900.78
1995-08-03,0.9351,380.67,384.3,905.53
1995-08-04,0.935,379.83,384.1,917.53
1995-08-07,0.935,381.52,384.5,917.53
1995-08-08,0.935,381.52,385.05,916.14
1995-08-09,0.935,383.17,384.9,920.1
1995-08-10,0.935,383.02,384.5,919.32
1995-08-11,0.936,383.69,384.0,917.13
1995-08-14,0.94,385.4,384.7,919.13
1995-08-15,0.941,386.16,385.7,922.21
1995-08-16,0.941,386.16,382.8,928.25
1995-08-17,0.941,393.47,384.75,944.55
1995-08-18,0.942,393.96,385.3,947.22
1995-08-21,0.941,391.66,384.9,947.22
1995-08-22,0.943,390.22,383.5,943.86
1995-08-23,0.946,389.49,383.7,949.51
1995-08-24,0.946,389.88,383.2,955.12
1995-08-25,0.947,389.66,383.4,962.6
1995-08-28,0.9478,391.53,383.3,970.65
1995-08-29,0.95,391.37,382.7,972.03
1995-08-30,0.95,394.15,381.6,963.93
1995-08-31,0.95,395.53,382.75,960.19
1995-09-01,0.95,393.53,381.05,949.35
1995-09-04,0.948,393.46,380.25,948.23
1995-09-05,0.948,392.06,380.4,957.54
1995-09-06,0.948,391.73,380.5,958.46
1995-09-07,0.948,393.63,383.0,953.63
1995-09-08,0.95,393.08,382.9,954.64
1995-09-11,0.951,393.96,383.0,958.31
1995-09-12,0.951,393.96,385.4,958.59
1995-09-13,0.952,393.99,384.4,958.31
1995-09-14,0.952,396.37,386.0,959.18
1995-09-15,0.952,395.56,385.2,959.15
1995-09-18,0.952,396.21,385.75,960.25
1995-09-19,0.952,396.21,385.7,960.91
1995-09-20,0.953,396.21,385.0,970.08
1995-09-21,0.953,394.87,385.5,974.88
1995-09-22,0.953,392.14,384.0,974.23
1995-09-25,0.9531,392.19,383.2,970.08
1995-09-26,0.954,395.99,384.0,977.35
1995-09-27,0.955,398.74,383.6,980.54
1995-09-28,0.955,397.88,383.9,978.0
1995-09-29,0.953,396.74,384.0,973.2
1995-10-02,0.953,399.26,382.5,972.8
1995-10-03,0.958,403.45,382.5,971.22
1995-10-04,0.9581,409.05,383.1,976.76
1995-10-05,0.9579,403.63,383.4,972.75
1995-10-06,0.9585,402.31,383.4,972.93
1995-10-09,0.9583,401.34,384.9,979.16
1995-10-10,0.958,402.76,385.5,982.84
1995-10-11,0.958,403.89,385.15,981.45
1995-10-12,0.9578,403.4,384.8,981.26
1995-10-13,0.958,403.4,384.5,984.88
1995-10-16,0.958,403.83,384.0,984.88
1995-10-17,0.958,403.11,384.1,987.0
1995-10-18,0.9585,403.96,384.05,990.52
1995-10-19,0.9588,405.65,382.25,991.22
1995-10-20,0.961,408.28,382.1,991.52
1995-10-23,0.961,410.19,383.0,988.96
1995-10-24,0.9612,409.58,382.7,991.52
1995-10-25,0.9612,406.81,383.0,993.68
1995-10-26,0.9617,410.94,383.25,993.68
1995-10-27,0.9617,415.04,383.0,995.01
1995-10-30,0.9612,416.2,382.5,993.68
1995-10-31,0.9614,416.08,383.0,994.5
1995-11-01,0.9625,415.07,382.5,996.76
1995-11-02,0.9626,415.07,382.9,994.5
1995-11-03,0.9622,416.31,382.6,998.18
1995-11-06,0.9618,418.03,382.7,998.18
1995-11-07,0.9613,416.2,385.5,998.49
1995-11-08,0.961,413.93,385.1,998.18
1995-11-09,0.9612,412.66,386.5,999.8
1995-11-10,0.9612,412.13,389.5,1000.13
1995-11-13,0.9625,413.19,387.4,1000.13
1995-11-14,0.9623,408.57,386.0,999.77
1995-11-15,0.962,405.76,386.25,1001.14
1995-11-16,0.9618,405.33,386.0,999.77
1995-11-17,0.9611,407.75,387.3,1002.25
1995-11-20,0.9621,410.27,386.9,1002.63
1995-11-21,0.9633,409.33,385.7,1003.44
1995-11-22,0.9643,410.65,381.9,1003.47
1995-11-23,0.9643,411.84,383.1,1002.49
1995-11-24,0.9645,415.85,384.0,1000.2
1995-11-27,0.9641,414.82,385.3,1003.47
1995-11-28,0.9643,414.23,388.8,1003.1
1995-11-29,0.9642,412.35,389.1,1003.24
1995-11-30,0.966,414.23,387.8,998.16
1995-12-01,0.9661,413.5,386.6,998.15
1995-12-04,0.9663,412.43,386.2,997.87
1995-12-05,0.9662,411.38,387.15,998.16
1995-12-06,0.966,409.51,388.9,990.16
1995-12-07,0.966,411.75,389.1,983.29
1995-12-08,0.9665,411.48,390.0,971.7
1995-12-11,0.9665,411.48,388.6,974.04
1995-12-12,0.966,411.34,388.9,979.87
1995-12-13,0.9665,410.8,386.6,986.17
1995-12-14,0.9668,409.29,386.2,994.57
1995-12-15,0.9675,407.54,386.5,992.88
1995-12-18,0.9675,406.29,388.1,988.94
1995-12-19,0.9674,406.43,387.7,986.71
1995-12-20,0.9681,406.33,388.2,987.22
1995-12-21,0.9689,405.92,388.05,985.39
1995-12-22,0.9699,407.34,387.5,984.06
1995-12-25,0.9699,407.34,388.0,984.06
1995-12-26,0.9697,407.15,388.05,988.3
1995-12-27,0.9704,407.19,387.05,990.1
1995-12-28,0.9721,407.9,387.15,988.16
1995-12-29,0.9717,407.13,387.1,988.16
1996-01-01,0.9717,407.13,389.175,988.16
1996-01-02,0.9721,406.91,391.25,987.65
1996-01-03,0.9722,405.53,395.3,994.31
1996-01-04,0.9723,404.76,394.0,994.5
1996-01-05,0.9719,407.33,396.3,998.68
1996-01-08,0.9721,406.16,396.95,998.68
1996-01-09,0.9721,406.43,396.3,997.06
1996-01-10,0.9721,407.54,399.8,1003.44
1996-01-11,0.9727,407.71,399.0,1003.86
1996-01-12,0.9729,406.63,396.3,1002.59
1996-01-15,0.9722,406.63,396.0,1005.63
1996-01-16,0.9737,405.95,398.6,1011.59
1996-01-17,0.9723,407.12,399.8,1011.72
1996-01-18,0.9724,408.06,397.5,1010.34
1996-01-19,0.9729,408.7,399.8,1015.0
1996-01-22,0.9741,409.59,403.6,1018.99
1996-01-23,0.9761,411.94,403.5,1019.17
1996-01-24,0.977,410.68,403.65,1024.89
1996-01-25,0.977,410.92,406.85,1026.08
1996-01-26,0.9779,410.4,406.2,1026.78
1996-01-29,0.9779,412.95,406.3,1026.89
1996-01-30,0.9783,413.86,404.7,1027.61
1996-01-31,0.9782,412.76,406.3,1028.14
1996-02-01,0.9781,412.29,411.6,1026.3
1996-02-02,0.9781,410.93,415.5,1025.93
1996-02-05,0.9781,409.77,413.95,1021.29
1996-02-06,0.9781,409.49,412.4,1022.93
1996-02-07,0.9782,409.98,409.2,1021.3
1996-02-08,0.9782,411.38,409.3,1022.28
1996-02-09,0.9784,410.08,405.8,1024.17
1996-02-12,0.9782,409.48,401.4,1022.8
1996-02-13,0.9801,409.34,403.6,1027.54
1996-02-14,0.9808,409.8,404.4,1028.58
1996-02-15,0.9823,410.14,404.0,1027.57
1996-02-16,0.9845,410.19,404.8,1030.67
1996-02-19,0.9845,410.19,405.85,1029.5
1996-02-20,0.984,410.6,399.4,1033.41
1996-02-21,0.9833,411.76,402.5,1034.34
1996-02-22,0.9819,412.34,399.85,1035.43
1996-02-23,0.9815,412.11,398.5,1035.04
1996-02-26,0.9831,412.34,400.0,1036.71
1996-02-27,0.9835,412.18,399.5,1038.49
1996-02-28,0.9833,412.11,400.8,1039.06
1996-02-29,0.9825,412.53,400.75,1039.81
1996-03-01,0.9836,412.58,398.9,1039.1
1996-03-04,0.9836,412.28,393.95,1040.0
1996-03-05,0.9833,411.13,393.25,1041.28
1996-03-06,0.9833,411.1,393.35,1041.9
1996-03-07,0.9841,411.07,395.45,1042.2
1996-03-08,0.9832,410.5,397.1,1042.3
1996-03-11,0.9839,410.97,395.55,1042.3
1996-03-12,0.9838,411.54,396.6,1043.6
1996-03-13,0.9875,411.29,396.95,1044.2
1996-03-14,0.9864,410.71,395.5,1044.4
1996-03-15,0.986,410.92,396.2,1046.1
1996-03-18,0.9862,410.92,395.6,1046.1
1996-03-19,0.9865,410.92,395.25,1046.1
1996-03-20,0.9879,412.36,396.05,1047.0
1996-03-21,0.992,411.97,398.0,1047.22
1996-03-22,0.9871,411.55,398.35,1047.22
1996-03-25,0.9875,411.75,398.85,1047.75
1996-03-26,0.9877,411.68,400.25,1048.0
1996-03-27,0.988,411.9,400.25,1049.08
1996-03-28,0.9877,412.07,396.6,1049.22
1996-03-29,0.9872,411.64,395.45,1048.42
1996-04-01,0.9876,412.07,394.9,1046.0
1996-04-02,0.9871,411.43,393.95,1042.2
1996-04-03,0.9869,410.78,394.25,1045.23
1996-04-04,0.9868,409.94,395.05,1043.5
1996-04-05,0.9868,409.94,393.55,1043.5
1996-04-08,0.9871,409.74,397.95,1046.92
1996-04-09,0.9882,409.06,394.5,1050.12
1996-04-10,0.9889,409.59,395.25,1046.0
1996-04-11,0.9903,409.74,395.45,1046.55
1996-04-12,0.9925,409.18,394.55,1047.95
1996-04-15,0.9895,407.71,393.35,1048.89
1996-04-16,0.9899,407.17,391.45,1050.73
1996-04-17,0.9897,407.27,391.15,1054.41
1996-04-18,0.989,407.27,390.45,1054.03
1996-04-19,0.9911,406.62,390.73,1052.9
1996-04-22,0.9912,406.97,391.65,1053.5
1996-04-23,0.9909,408.39,391.3,1054.53
1996-04-24,0.9913,407.31,390.75,1054.75
1996-04-25,0.9913,407.28,393.35,1054.0
1996-04-26,0.9916,406.86,390.4,1054.0
1996-04-29,0.9922,406.38,390.55,1054.0
1996-04-30,0.9921,406.81,391.65,1061.4
1996-05-01,0.992,407.28,393.05,1062.0
1996-05-02,0.9921,407.3,394.05,1062.0
1996-05-03,0.9919,407.11,392.45,1062.0
1996-05-06,0.9922,406.57,393.25,1062.4
1996-05-07,0.9919,404.73,393.83,1063.25
1996-05-08,0.9921,404.01,393.05,1063.7
1996-05-09,0.993,403.89,392.85,1061.7
1996-05-10,0.994,402.25,390.65,1060.5
1996-05-13,0.994,402.71,391.45,1061.5
1996-05-14,0.9965,403.06,391.85,1066.0
1996-05-15,0.997,404.05,392.7,1066.0
1996-05-16,0.9961,405.03,392.7,1066.0
1996-05-17,0.9951,406.5,392.55,1066.0
1996-05-20,0.9952,408.93,390.85,1066.0
1996-05-21,0.9952,409.31,391.45,1066.0
1996-05-22,0.9953,409.31,391.75,1068.0
1996-05-23,0.9958,407.46,391.75,1068.0
1996-05-24,0.9967,406.59,391.0,1069.5
1996-05-27,0.9958,407.46,391.0,1069.5
1996-05-28,0.9961,408.07,391.5,1069.5
1996-05-29,0.9963,408.95,391.25,1071.45
1996-05-30,0.9967,408.74,391.05,1072.0
1996-05-31,0.9981,407.72,391.0,1072.0
1996-06-03,0.9981,408.93,390.55,1072.8
1996-06-04,0.9981,408.61,388.25,1074.05
1996-06-05,0.9982,409.93,386.45,1074.0
1996-06-06,0.9982,409.93,386.15,1074.0
1996-06-07,0.9991,411.93,385.3,1072.8
1996-06-10,0.9991,411.55,385.9,1072.8
1996-06-11,0.9993,410.14,384.5,1072.8
1996-06-12,1.0011,409.93,384.6,1072.6
1996-06-13,1.0011,410.07,384.6,1069.5
1996-06-14,1.0011,409.69,384.9,1072.0
1996-06-17,1.001,409.14,384.95,1072.0
1996-06-18,1.0011,410.32,385.6,1072.0
1996-06-19,1.0016,409.17,384.5,1071.0
1996-06-20,1.0025,408.4,384.5,1070.6
1996-06-21,1.0028,408.93,385.05,1069.8
1996-06-24,1.0021,409.7,385.05,1069.0
1996-06-25,1.0025,410.99,383.95,1068.5
1996-06-26,1.0025,410.63,383.25,1071.0
1996-06-27,1.0032,410.35,382.25,1071.0
1996-06-28,1.004,409.68,380.45,1069.0
1996-07-01,1.004,410.73,382.0,1070.5
1996-07-02,1.0048,410.77,381.85,1071.0
1996-07-03,1.005,411.6,382.1,1070.05
1996-07-04,1.0047,411.6,381.0,1070.05
1996-07-05,1.0042,411.11,381.75,1067.2
1996-07-08,1.004,411.85,382.15,1068.5
1996-07-09,1.0051,412.03,382.85,1067.0
1996-07-10,1.0053,411.55,382.45,1067.0
1996-07-11,1.0052,411.29,383.5,1063.0
1996-07-12,1.0052,411.13,383.75,1065.0
1996-07-15,1.0058,411.4,383.0,1064.0
1996-07-16,1.0061,411.35,385.0,1065.2
1996-07-17,1.0062,409.59,383.75,1064.3
1996-07-18,1.0072,408.8,383.85,1060.7
1996-07-19,1.0069,409.41,384.95,1060.7
1996-07-22,1.0073,410.55,384.85,1060.74
1996-07-23,1.0074,410.29,384.6,1063.0
1996-07-24,1.0082,410.43,385.45,1063.9
1996-07-25,1.0084,409.92,385.0,1059.3
1996-07-26,1.0082,409.83,385.25,1060.0
1996-07-29,1.0095,410.3,384.6,1061.03
1996-07-30,1.0104,410.63,384.6,1061.48
1996-07-31,1.0123,410.73,387.05,1059.18
1996-08-01,1.0102,411.0,385.5,1056.74
1996-08-02,1.0097,411.0,387.55,1057.47
1996-08-05,1.0093,412.6,389.15,1052.4
1996-08-06,1.0102,412.78,388.55,1054.1
1996-08-07,1.0112,412.39,388.15,1044.0
1996-08-08,1.0109,411.57,388.55,1044.0
1996-08-09,1.0114,411.21,387.75,1042.5
1996-08-12,1.0118,411.1,387.65,1044.6
1996-08-13,1.0122,410.5,387.8,1021.0
1996-08-14,1.0125,410.77,386.65,1030.0
1996-08-15,1.0125,410.12,386.6,1045.0
1996-08-16,1.0131,410.12,386.4,1054.2
1996-08-19,1.0132,411.18,387.2,1042.1
1996-08-20,1.014,410.26,387.7,1042.1
1996-08-21,1.0144,410.63,386.85,1034.5
1996-08-22,1.0145,410.84,387.5,1039.0
1996-08-23,1.0143,410.8,388.45,1052.4
1996-08-26,1.0152,410.91,389.45,1039.0
1996-08-27,1.0155,410.61,388.95,1043.0
1996-08-28,1.0157,410.68,388.15,1044.0
1996-08-29,1.0165,410.0,388.25,1043.8
1996-08-30,1.0165,410.0,386.5,1041.0
1996-09-02,1.0161,410.0,387.0,1041.0
1996-09-03,1.0163,411.42,386.5,1044.0
1996-09-04,1.0168,411.91,385.55,1044.4
1996-09-05,1.017,412.25,385.75,1044.2
1996-09-06,1.0175,411.59,385.25,1043.5
1996-09-09,1.0187,411.92,383.6,1045.5
1996-09-10,1.0196,411.42,383.25,1051.0
1996-09-11,1.0184,412.14,382.85,1045.0
1996-09-12,1.0193,412.14,382.7,1039.0
1996-09-13,1.0196,412.21,382.6,1042.0
1996-09-16,1.0188,411.69,383.35,1039.0
1996-09-17,1.0191,411.39,382.95,1038.0
1996-09-18,1.0192,411.59,383.35,1034.5
1996-09-19,1.0192,411.59,382.75,1035.0
1996-09-20,1.019,411.59,381.25,1034.5
1996-09-23,1.0196,411.76,381.55,1035.6
1996-09-24,1.0198,411.8,382.85,1033.0
1996-09-25,1.0201,412.14,382.6,1032.0
1996-09-26,1.0202,411.94,381.35,1030.0
1996-09-27,1.0206,411.98,380.55,1022.0
1996-09-30,1.0211,412.98,378.4,1026.5
1996-10-01,1.0211,413.25,378.75,1024.5
1996-10-02,1.0212,413.22,379.8,1021.4
1996-10-03,1.0266,413.63,380.15,1020.5
1996-10-04,1.022,413.59,380.43,1015.5
1996-10-07,1.0217,413.4,380.65,1013.0
1996-10-08,1.0219,413.32,381.4,1010.0
1996-10-09,1.0222,413.36,381.35,1013.5
1996-10-10,1.0235,413.47,382.05,1014.5
1996-10-11,1.025,413.19,381.3,1012.0
1996-10-14,1.0243,414.0,381.75,1014.5
1996-10-15,1.0247,415.15,381.25,1015.5
1996-10-16,1.0249,415.34,381.15,1018.0
1996-10-17,1.0246,415.46,380.6,1017.0
1996-10-18,1.0248,415.47,380.35,1014.0
1996-10-21,1.025,416.52,381.9,1015.8
1996-10-22,1.0261,416.91,384.0,1012.0
1996-10-23,1.0266,417.13,383.85,1017.0
1996-10-24,1.0259,417.16,383.15,1016.85
1996-10-25,1.0268,418.32,382.85,1012.0
1996-10-28,1.0276,418.01,383.25,1010.0
1996-10-29,1.0281,419.47,380.65,1007.95
1996-10-30,1.027,419.28,380.5,1004.5
1996-10-31,1.0272,420.64,378.05,1001.55
1996-11-01,1.0276,421.21,378.25,998.5
1996-11-04,1.0276,421.21,378.7,1005.8
1996-11-05,1.0276,421.11,378.75,1005.8
1996-11-06,1.0276,420.84,378.0,1002.3
1996-11-07,1.0283,420.51,379.15,1001.5
1996-11-08,1.0291,417.51,379.05,1000.5
1996-11-11,1.0293,418.95,381.5,999.85
1996-11-12,1.0307,418.65,382.65,999.85
1996-11-13,1.0304,418.95,383.1,996.0
1996-11-14,1.0302,418.75,381.4,997.1
1996-11-15,1.0295,418.55,379.75,999.8
1996-11-18,1.03,420.55,379.1,997.5
1996-11-19,1.0299,420.15,378.15,993.5
1996-11-20,1.0304,419.95,378.35,991.2
1996-11-21,1.0307,420.15,377.75,993.2
1996-11-22,1.0307,420.85,376.35,995.65
1996-11-25,1.0307,419.85,374.5,994.7
1996-11-26,1.032,419.65,375.2,995.0
1996-11-27,1.032,419.85,373.35,993.6
1996-11-28,1.0324,420.25,372.75,993.6
1996-11-29,1.0328,420.63,371.65,995.4
1996-12-02,1.0327,421.45,368.2,1002.93
1996-12-03,1.0328,423.05,368.9,1000.09
1996-12-04,1.0334,422.05,370.83,995.73
1996-12-05,1.0346,421.05,370.9,997.4
1996-12-06,1.0347,419.85,368.95,1001.48
1996-12-09,1.0345,421.05,368.2,1001.82
1996-12-10,1.0356,420.9,368.65,997.99
1996-12-11,1.0366,422.55,368.9,998.33
1996-12-12,1.0372,422.4,369.6,998.31
1996-12-13,1.0377,421.85,368.7,999.47
1996-12-16,1.0385,422.85,368.1,1002.95
1996-12-17,1.0403,422.85,368.55,1001.58
1996-12-18,1.038,422.55,369.3,1000.4
1996-12-19,1.038,422.3,369.0,1001.18
1996-12-20,1.0388,423.25,368.55,1001.1
1996-12-23,1.0384,422.65,368.85,1002.0
1996-12-24,1.0387,422.8,368.85,1003.5
1996-12-25,1.0387,422.8,369.05,1003.5
1996-12-26,1.0385,423.95,368.85,1002.51
1996-12-27,1.0395,423.8,369.6,1003.49
1996-12-30,1.0391,424.97,370.05,1004.93
1996-12-31,1.0385,424.87,367.7,1005.4
1997-01-01,1.0385,424.87,369.65,1005.4
1997-01-02,1.0393,423.75,365.55,1005.33
1997-01-03,1.0394,424.55,361.0,1007.33
1997-01-06,1.0401,424.75,357.95,1024.6
1997-01-07,1.0401,424.45,358.85,1016.81
1997-01-08,1.0408,425.05,355.8,1022.0
1997-01-09,1.041,425.29,357.55,1020.16
1997-01-10,1.0404,425.25,359.05,1013.68
1997-01-13,1.0416,425.0,358.6,1011.01
1997-01-14,1.0418,425.45,354.0,1015.53
1997-01-15,1.0426,425.34,352.5,1026.53
1997-01-16,1.0432,425.34,354.55,1023.47
1997-01-17,1.0435,425.26,355.55,1018.15
1997-01-20,1.0426,425.34,353.45,1020.9
1997-01-21,1.043,427.94,352.9,1022.75
1997-01-22,1.0431,421.95,351.0,1023.67
1997-01-23,1.0434,422.13,352.0,1031.02
1997-01-24,1.0438,422.22,352.35,1051.31
1997-01-27,1.0434,421.69,356.25,1032.62
1997-01-28,1.0445,420.15,353.25,1040.07
1997-01-29,1.0452,420.05,351.25,1057.0
1997-01-30,1.0453,419.35,345.6,1057.82
1997-01-31,1.0456,419.5,344.35,1070.97
1997-02-03,1.0453,419.65,346.65,1064.0
1997-02-04,1.0461,418.95,344.25,1065.98
1997-02-05,1.0466,418.55,344.45,1076.25
1997-02-06,1.0468,417.55,342.45,1071.86
1997-02-07,1.0476,417.35,341.95,1070.08
1997-02-10,1.0466,417.85,341.05,1066.44
1997-02-11,1.0466,417.39,339.85,1074.25
1997-02-12,1.0471,416.35,342.85,1075.17
1997-02-13,1.0486,415.35,341.0,1075.51
1997-02-14,1.0491,415.95,345.2,1073.36
1997-02-17,1.0487,415.85,344.25,1075.36
1997-02-18,1.0491,415.55,345.65,1076.04
1997-02-19,1.0501,413.85,345.25,1076.11
1997-02-20,1.0501,412.15,350.75,1075.1
1997-02-21,1.0505,413.09,352.25,1074.5
1997-02-24,1.0502,413.35,353.45,1073.42
1997-02-25,1.0506,413.15,354.25,1078.23
1997-02-26,1.0513,412.65,354.25,1084.09
1997-02-27,1.0508,412.45,359.15,1080.93
1997-02-28,1.051,412.51,363.45,1080.5
1997-03-03,1.0511,413.45,361.8,1077.07
1997-03-04,1.0515,414.65,358.95,1075.86
1997-03-05,1.0525,414.39,352.95,1067.77
1997-03-06,1.0527,414.4,352.15,1063.44
1997-03-07,1.0525,414.35,348.7,1057.58
1997-03-10,1.0527,414.05,351.5,1054.05
1997-03-11,1.0532,413.3,353.55,1056.92
1997-03-12,1.0534,412.35,352.3,1062.73
1997-03-13,1.0554,412.25,353.75,1063.33
1997-03-14,1.0551,413.55,352.25,1060.35
1997-03-17,1.0561,413.0,347.75,1060.86
1997-03-18,1.0584,413.25,349.85,1059.87
1997-03-19,1.06,413.38,352.0,1058.61
1997-03-20,1.0597,413.45,351.5,1060.31
1997-03-21,1.0614,413.47,352.85,1060.66
1997-03-24,1.0615,415.75,350.0,1059.5
1997-03-25,1.0607,415.62,347.5,1060.03
1997-03-26,1.061,415.83,350.35,1061.4
1997-03-27,1.0585,414.55,348.15,1060.5
1997-03-28,1.0585,414.55,349.75,1059.53
1997-03-31,1.0595,414.79,351.25,1059.88
1997-04-01,1.0585,414.79,351.95,1060.93
1997-04-02,1.0591,416.35,349.05,1062.0
1997-04-03,1.06,415.95,348.85,1061.95
1997-04-04,1.0581,416.65,348.75,1062.46
1997-04-07,1.0586,416.45,348.05,1062.58
1997-04-08,1.0584,417.25,348.55,1063.3
1997-04-09,1.0586,418.35,348.05,1062.67
1997-04-10,1.0589,417.12,348.65,1062.78
1997-04-11,1.0591,419.35,346.95,1060.71
1997-04-14,1.0598,417.95,346.25,1058.76
1997-04-15,1.0602,417.75,342.05,1058.73
1997-04-16,1.0611,417.88,341.55,1058.97
1997-04-17,1.0609,418.3,342.55,1056.91
1997-04-18,1.0614,417.8,341.45,1051.5
1997-04-21,1.0621,416.84,342.9,1055.6
1997-04-22,1.0621,417.13,341.3,1054.94
1997-04-23,1.063,418.15,341.35,1063.7
1997-04-24,1.0628,417.75,340.75,1065.48
1997-04-25,1.0627,417.75,341.95,1066.48
1997-04-28,1.0628,418.55,339.65,1063.83
1997-04-29,1.0628,418.85,339.95,1064.0
1997-04-30,1.0635,419.25,339.5,1053.6
1997-05-01,1.0634,419.25,340.45,1053.6
1997-05-02,1.0639,419.25,340.25,1069.0
1997-05-05,1.0643,417.95,342.85,1068.53
1997-05-06,1.0646,418.15,340.45,1076.39
1997-05-07,1.0649,418.08,341.45,1080.48
1997-05-08,1.0647,417.75,343.75,1075.05
1997-05-09,1.0655,417.85,348.05,1073.77
1997-05-12,1.0667,417.99,347.65,1075.5
1997-05-13,1.0675,418.45,349.5,1076.93
1997-05-14,1.0679,418.65,347.48,1077.36
1997-05-15,1.067,418.2,347.55,1074.43
1997-05-16,1.0673,418.1,344.05,1071.85
1997-05-19,1.0674,418.65,341.45,1072.24
1997-05-20,1.0681,418.75,343.15,1073.54
1997-05-21,1.0685,418.8,342.95,1075.35
1997-05-22,1.0696,419.02,342.65,1079.6
1997-05-23,1.0726,419.05,342.6,1080.43
1997-05-26,1.0725,419.45,343.0,1076.69
1997-05-27,1.0725,419.3,344.1,1076.69
1997-05-28,1.0727,418.75,344.85,1076.24
1997-05-29,1.074,419.03,345.75,1074.32
1997-05-30,1.0703,419.03,344.65,1076.4
1997-06-02,1.0705,418.95,344.45,1078.5
1997-06-03,1.0711,418.35,343.25,1077.09
1997-06-04,1.0723,418.1,341.25,1079.1
1997-06-05,1.0724,418.35,343.35,1077.09
1997-06-06,1.0726,417.85,343.65,1076.79
1997-06-09,1.0726,417.85,344.05,1079.0
1997-06-10,1.0726,417.75,344.05,1076.18
1997-06-11,1.073,417.5,343.85,1078.64
