Date,Rate_BRL,Rate_CHI,Rate_COP
1995-09-28,0.955,397.88,978.0
1995-09-29,0.953,396.74,973.2
1995-10-02,0.953,399.26,972.8
1995-10-03,0.958,403.45,971.22
1995-10-04,0.9581,409.05,976.76
1995-10-05,0.9579,403.63,972.75
1995-10-06,0.9585,402.31,972.93
1995-10-09,0.9583,401.34,979.16
1995-10-10,0.958,402.76,982.84
1995-10-11,0.958,403.89,981.45
1995-10-12,0.9578,403.4,981.26
1995-10-13,0.958,403.4,984.88
1995-10-16,0.958,403.83,984.88
1995-10-17,0.958,403.11,987.0
1995-10-18,0.9585,403.96,990.52
1995-10-19,0.9588,405.65,991.22
1995-10-20,0.961,408.28,991.52
1995-10-23,0.961,410.19,988.96
1995-10-24,0.9612,409.58,991.52
1995-10-25,0.9612,406.81,993.68
1995-10-26,0.9617,410.94,993.68
1995-10-27,0.9617,415.04,995.01
1995-10-30,0.9612,416.2,993.68
1995-10-31,0.9614,416.08,994.5
1995-11-01,0.9625,415.07,996.76
1995-11-02,0.9626,415.07,994.5
1995-11-03,0.9622,416.31,998.18
1995-11-06,0.9618,418.03,998.18
1995-11-07,0.9613,416.2,998.49
1995-11-08,0.961,413.93,998.18
1995-11-09,0.9612,412.66,999.8
1995-11-10,0.9612,412.13,1000.13
1995-11-13,0.9625,413.19,1000.13
1995-11-14,0.9623,408.57,999.77
1995-11-15,0.962,405.76,1001.14
1995-11-16,0.9618,405.33,999.77
1995-11-17,0.9611,407.75,1002.25
1995-11-20,0.9621,410.27,1002.63
1995-11-21,0.9633,409.33,1003.44
1995-11-22,0.9643,410.65,1003.47
1995-11-23,0.9643,411.84,1002.49
1995-11-24,0.9645,415.85,1000.2
1995-11-27,0.9641,414.82,1003.47
1995-11-28,0.9643,414.23,1003.1
1995-11-29,0.9642,412.35,1003.24
1995-11-30,0.966,414.23,998.16
1995-12-01,0.9661,413.5,998.15
1995-12-04,0.9663,412.43,997.87
1995-12-05,0.9662,411.38,998.16
1995-12-06,0.966,409.51,990.16
1995-12-07,0.966,411.75,983.29
1995-12-08,0.9665,411.48,971.7
1995-12-11,0.9665,411.48,974.04
1995-12-12,0.966,411.34,979.87
1995-12-13,0.9665,410.8,986.17
1995-12-14,0.9668,409.29,994.57
1995-12-15,0.9675,407.54,992.88
1995-12-18,0.9675,406.29,988.94
1995-12-19,0.9674,406.43,986.71
1995-12-20,0.9681,406.33,987.22
1995-12-21,0.9689,405.92,985.39
1995-12-22,0.9699,407.34,984.06
1995-12-25,0.9699,407.34,984.06
1995-12-26,0.9697,407.15,988.3
1995-12-27,0.9704,407.19,990.1
1995-12-28,0.9721,407.9,988.16
1995-12-29,0.9717,407.13,988.16
1996-01-01,0.9717,407.13,988.16
1996-01-02,0.9721,406.91,987.65
1996-01-03,0.9722,405.53,994.31
1996-01-04,0.9723,404.76,994.5
1996-01-05,0.9719,407.33,998.68
1996-01-08,0.9721,406.16,998.68
1996-01-09,0.9721,406.43,997.06
1996-01-10,0.9721,407.54,1003.44
1996-01-11,0.9727,407.71,1003.86
1996-01-12,0.9729,406.63,1002.59
1996-01-15,0.9722,406.63,1005.63
1996-01-16,0.9737,405.95,1011.59
1996-01-17,0.9723,407.12,1011.72
1996-01-18,0.9724,408.06,1010.34
1996-01-19,0.9729,408.7,1015.0
1996-01-22,0.9741,409.59,1018.99
1996-01-23,0.9761,411.94,1019.17
1996-01-24,0.977,410.68,1024.89
1996-01-25,0.977,410.92,1026.08
1996-01-26,0.9779,410.4,1026.78
1996-01-29,0.9779,412.95,1026.89
1996-01-30,0.9783,413.86,1027.61
1996-01-31,0.9782,412.76,1028.14
1996-02-01,0.9781,412.29,1026.3
1996-02-02,0.9781,410.93,1025.93
1996-02-05,0.9781,409.77,1021.29
1996-02-06,0.9781,409.49,1022.93
1996-02-07,0.9782,409.98,1021.3
1996-02-08,0.9782,411.38,1022.28
1996-02-09,0.9784,410.08,1024.17
1996-02-12,0.9782,409.48,1022.8
1996-02-13,0.9801,409.34,1027.54
1996-02-14,0.9808,409.8,1028.58
1996-02-15,0.9823,410.14,1027.57
1996-02-16,0.9845,410.19,1030.67
1996-02-19,0.9845,410.19,1029.5
1996-02-20,0.984,410.6,1033.41
1996-02-21,0.9833,411.76,1034.34
1996-02-22,0.9819,412.34,1035.43
1996-02-23,0.9815,412.11,1035.04
1996-02-26,0.9831,412.34,1036.71
1996-02-27,0.9835,412.18,1038.49
1996-02-28,0.9833,412.11,1039.06
1996-02-29,0.9825,412.53,1039.81
1996-03-01,0.9836,412.58,1039.1
1996-03-04,0.9836,412.28,1040.0
1996-03-05,0.9833,411.13,1041.28
1996-03-06,0.9833,411.1,1041.9
1996-03-07,0.9841,411.07,1042.2
1996-03-08,0.9832,410.5,1042.3
1996-03-11,0.9839,410.97,1042.3
1996-03-12,0.9838,411.54,1043.6
1996-03-13,0.9875,411.29,1044.2
1996-03-14,0.9864,410.71,1044.4
1996-03-15,0.986,410.92,1046.1
1996-03-18,0.9862,410.92,1046.1
1996-03-19,0.9865,410.92,1046.1
1996-03-20,0.9879,412.36,1047.0
1996-03-21,0.992,411.97,1047.22
1996-03-22,0.9871,411.55,1047.22
1996-03-25,0.9875,411.75,1047.75
1996-03-26,0.9877,411.68,1048.0
1996-03-27,0.988,411.9,1049.08
1996-03-28,0.9877,412.07,1049.22
1996-03-29,0.9872,411.64,1048.42
1996-04-01,0.9876,412.07,1046.0
1996-04-02,0.9871,411.43,1042.2
1996-04-03,0.9869,410.78,1045.23
1996-04-04,0.9868,409.94,1043.5
1996-04-05,0.9868,409.94,1043.5
1996-04-08,0.9871,409.74,1046.92
1996-04-09,0.9882,409.06,1050.12
1996-04-10,0.9889,409.59,1046.0
1996-04-11,0.9903,409.74,1046.55
1996-04-12,0.9925,409.18,1047.95
1996-04-15,0.9895,407.71,1048.89
1996-04-16,0.9899,407.17,1050.73
1996-04-17,0.9897,407.27,1054.41
1996-04-18,0.989,407.27,1054.03
1996-04-19,0.9911,406.62,1052.9
1996-04-22,0.9912,406.97,1053.5
1996-04-23,0.9909,408.39,1054.53
1996-04-24,0.9913,407.31,1054.75
1996-04-25,0.9913,407.28,1054.0
1996-04-26,0.9916,406.86,1054.0
1996-04-29,0.9922,406.38,1054.0
1996-04-30,0.9921,406.81,1061.4
1996-05-01,0.992,407.28,1062.0
1996-05-02,0.9921,407.3,1062.0
1996-05-03,0.9919,407.11,1062.0
1996-05-06,0.9922,406.57,1062.4
1996-05-07,0.9919,404.73,1063.25
1996-05-08,0.9921,404.01,1063.7
1996-05-09,0.993,403.89,1061.7
1996-05-10,0.994,402.25,1060.5
1996-05-13,0.994,402.71,1061.5
1996-05-14,0.9965,403.06,1066.0
1996-05-15,0.997,404.05,1066.0
1996-05-16,0.9961,405.03,1066.0
1996-05-17,0.9951,406.5,1066.0
1996-05-20,0.9952,408.93,1066.0
1996-05-21,0.9952,409.31,1066.0
1996-05-22,0.9953,409.31,1068.0
1996-05-23,0.9958,407.46,1068.0
1996-05-24,0.9967,406.59,1069.5
1996-05-27,0.9958,407.46,1069.5
1996-05-28,0.9961,408.07,1069.5
1996-05-29,0.9963,408.95,1071.45
1996-05-30,0.9967,408.74,1072.0
1996-05-31,0.9981,407.72,1072.0
1996-06-03,0.9981,408.93,1072.8
1996-06-04,0.9981,408.61,1074.05
1996-06-05,0.9982,409.93,1074.0
1996-06-06,0.9982,409.93,1074.0
1996-06-07,0.9991,411.93,1072.8
1996-06-10,0.9991,411.55,1072.8
1996-06-11,0.9993,410.14,1072.8
1996-06-12,1.0011,409.93,1072.6
1996-06-13,1.0011,410.07,1069.5
1996-06-14,1.0011,409.69,1072.0
1996-06-17,1.001,409.14,1072.0
1996-06-18,1.0011,410.32,1072.0
1996-06-19,1.0016,409.17,1071.0
1996-06-20,1.0025,408.4,1070.6
1996-06-21,1.0028,408.93,1069.8
1996-06-24,1.0021,409.7,1069.0
1996-06-25,1.0025,410.99,1068.5
1996-06-26,1.0025,410.63,1071.0
1996-06-27,1.0032,410.35,1071.0
1996-06-28,1.004,409.68,1069.0
1996-07-01,1.004,410.73,1070.5
1996-07-02,1.0048,410.77,1071.0
1996-07-03,1.005,411.6,1070.05
1996-07-04,1.0047,411.6,1070.05
1996-07-05,1.0042,411.11,1067.2
1996-07-08,1.004,411.85,1068.5
1996-07-09,1.0051,412.03,1067.0
1996-07-10,1.0053,411.55,1067.0
1996-07-11,1.0052,411.29,1063.0
1996-07-12,1.0052,411.13,1065.0
1996-07-15,1.0058,411.4,1064.0
1996-07-16,1.0061,411.35,1065.2
1996-07-17,1.0062,409.59,1064.3
1996-07-18,1.0072,408.8,1060.7
1996-07-19,1.0069,409.41,1060.7
1996-07-22,1.0073,410.55,1060.74
1996-07-23,1.0074,410.29,1063.0
1996-07-24,1.0082,410.43,1063.9
1996-07-25,1.0084,409.92,1059.3
1996-07-26,1.0082,409.83,1060.0
1996-07-29,1.0095,410.3,1061.03
1996-07-30,1.0104,410.63,1061.48
1996-07-31,1.0123,410.73,1059.18
1996-08-01,1.0102,411.0,1056.74
1996-08-02,1.0097,411.0,1057.47
1996-08-05,1.0093,412.6,1052.4
1996-08-06,1.0102,412.78,1054.1
1996-08-07,1.0112,412.39,1044.0
1996-08-08,1.0109,411.57,1044.0
1996-08-09,1.0114,411.21,1042.5
1996-08-12,1.0118,411.1,1044.6
1996-08-13,1.0122,410.5,1021.0
1996-08-14,1.0125,410.77,1030.0
1996-08-15,1.0125,410.12,1045.0
1996-08-16,1.0131,410.12,1054.2
1996-08-19,1.0132,411.18,1042.1
1996-08-20,1.014,410.26,1042.1
1996-08-21,1.0144,410.63,1034.5
1996-08-22,1.0145,410.84,1039.0
1996-08-23,1.0143,410.8,1052.4
1996-08-26,1.0152,410.91,1039.0
1996-08-27,1.0155,410.61,1043.0
1996-08-28,1.0157,410.68,1044.0
1996-08-29,1.0165,410.0,1043.8
1996-08-30,1.0165,410.0,1041.0
1996-09-02,1.0161,410.0,1041.0
1996-09-03,1.0163,411.42,1044.0
1996-09-04,1.0168,411.91,1044.4
1996-09-05,1.017,412.25,1044.2
1996-09-06,1.0175,411.59,1043.5
1996-09-09,1.0187,411.92,1045.5
1996-09-10,1.0196,411.42,1051.0
1996-09-11,1.0184,412.14,1045.0
1996-09-12,1.0193,412.14,1039.0
1996-09-13,1.0196,412.21,1042.0
1996-09-16,1.0188,411.69,1039.0
1996-09-17,1.0191,411.39,1038.0
1996-09-18,1.0192,411.59,1034.5
1996-09-19,1.0192,411.59,1035.0
1996-09-20,1.019,411.59,1034.5
1996-09-23,1.0196,411.76,1035.6
1996-09-24,1.0198,411.8,1033.0
1996-09-25,1.0201,412.14,1032.0
1996-09-26,1.0202,411.94,1030.0
1996-09-27,1.0206,411.98,1022.0
1996-09-30,1.0211,412.98,1026.5
1996-10-01,1.0211,413.25,1024.5
1996-10-02,1.0212,413.22,1021.4
1996-10-03,1.0266,413.63,1020.5
1996-10-04,1.022,413.59,1015.5
1996-10-07,1.0217,413.4,1013.0
1996-10-08,1.0219,413.32,1010.0
1996-10-09,1.0222,413.36,1013.5
1996-10-10,1.0235,413.47,1014.5
1996-10-11,1.025,413.19,1012.0
1996-10-14,1.0243,414.0,1014.5
1996-10-15,1.0247,415.15,1015.5
1996-10-16,1.0249,415.34,1018.0
1996-10-17,1.0246,415.46,1017.0
1996-10-18,1.0248,415.47,1014.0
1996-10-21,1.025,416.52,1015.8
1996-10-22,1.0261,416.91,1012.0
1996-10-23,1.0266,417.13,1017.0
1996-10-24,1.0259,417.16,1016.85
1996-10-25,1.0268,418.32,1012.0
1996-10-28,1.0276,418.01,1010.0
1996-10-29,1.0281,419.47,1007.95
1996-10-30,1.027,419.28,1004.5
1996-10-31,1.0272,420.64,1001.55
1996-11-01,1.0276,421.21,998.5
1996-11-04,1.0276,421.21,1005.8
1996-11-05,1.0276,421.11,1005.8
1996-11-06,1.0276,420.84,1002.3
1996-11-07,1.0283,420.51,1001.5
1996-11-08,1.0291,417.51,1000.5
1996-11-11,1.0293,418.95,999.85
1996-11-12,1.0307,418.65,999.85
1996-11-13,1.0304,418.95,996.0
1996-11-14,1.0302,418.75,997.1
1996-11-15,1.0295,418.55,999.8
1996-11-18,1.03,420.55,997.5
1996-11-19,1.0299,420.15,993.5
1996-11-20,1.0304,419.95,991.2
1996-11-21,1.0307,420.15,993.2
1996-11-22,1.0307,420.85,995.65
1996-11-25,1.0307,419.85,994.7
1996-11-26,1.032,419.65,995.0
1996-11-27,1.032,419.85,993.6
1996-11-28,1.0324,420.25,993.6
1996-11-29,1.0328,420.63,995.4
1996-12-02,1.0327,421.45,1002.93
1996-12-03,1.0328,423.05,1000.09
1996-12-04,1.0334,422.05,995.73
1996-12-05,1.0346,421.05,997.4
1996-12-06,1.0347,419.85,1001.48
1996-12-09,1.0345,421.05,1001.82
1996-12-10,1.0356,420.9,997.99
1996-12-11,1.0366,422.55,998.33
1996-12-12,1.0372,422.4,998.31
1996-12-13,1.0377,421.85,999.47
1996-12-16,1.0385,422.85,1002.95
1996-12-17,1.0403,422.85,1001.58
1996-12-18,1.038,422.55,1000.4
1996-12-19,1.038,422.3,1001.18
1996-12-20,1.0388,423.25,1001.1
1996-12-23,1.0384,422.65,1002.0
1996-12-24,1.0387,422.8,1003.5
1996-12-25,1.0387,422.8,1003.5
1996-12-26,1.0385,423.95,1002.51
1996-12-27,1.0395,423.8,1003.49
1996-12-30,1.0391,424.97,1004.93
1996-12-31,1.0385,424.87,1005.4
1997-01-01,1.0385,424.87,1005.4
1997-01-02,1.0393,423.75,1005.33
1997-01-03,1.0394,424.55,1007.33
1997-01-06,1.0401,424.75,1024.6
1997-01-07,1.0401,424.45,1016.81
1997-01-08,1.0408,425.05,1022.0
1997-01-09,1.041,425.29,1020.16
1997-01-10,1.0404,425.25,1013.68
1997-01-13,1.0416,425.0,1011.01
1997-01-14,1.0418,425.45,1015.53
1997-01-15,1.0426,425.34,1026.53
1997-01-16,1.0432,425.34,1023.47
1997-01-17,1.0435,425.26,1018.15
1997-01-20,1.0426,425.34,1020.9
1997-01-21,1.043,427.94,1022.75
1997-01-22,1.0431,421.95,1023.67
1997-01-23,1.0434,422.13,1031.02
1997-01-24,1.0438,422.22,1051.31
1997-01-27,1.0434,421.69,1032.62
1997-01-28,1.0445,420.15,1040.07
1997-01-29,1.0452,420.05,1057.0
1997-01-30,1.0453,419.35,1057.82
1997-01-31,1.0456,419.5,1070.97
1997-02-03,1.0453,419.65,1064.0
1997-02-04,1.0461,418.95,1065.98
1997-02-05,1.0466,418.55,1076.25
1997-02-06,1.0468,417.55,1071.86
1997-02-07,1.0476,417.35,1070.08
1997-02-10,1.0466,417.85,1066.44
1997-02-11,1.0466,417.39,1074.25
1997-02-12,1.0471,416.35,1075.17
1997-02-13,1.0486,415.35,1075.51
1997-02-14,1.0491,415.95,1073.36
1997-02-17,1.0487,415.85,1075.36
1997-02-18,1.0491,415.55,1076.04
1997-02-19,1.0501,413.85,1076.11
1997-02-20,1.0501,412.15,1075.1
1997-02-21,1.0505,413.09,1074.5
1997-02-24,1.0502,413.35,1073.42
1997-02-25,1.0506,413.15,1078.23
1997-02-26,1.0513,412.65,1084.09
1997-02-27,1.0508,412.45,1080.93
1997-02-28,1.051,412.51,1080.5
1997-03-03,1.0511,413.45,1077.07
1997-03-04,1.0515,414.65,1075.86
1997-03-05,1.0525,414.39,1067.77
1997-03-06,1.0527,414.4,1063.44
1997-03-07,1.0525,414.35,1057.58
1997-03-10,1.0527,414.05,1054.05
1997-03-11,1.0532,413.3,1056.92
1997-03-12,1.0534,412.35,1062.73
1997-03-13,1.0554,412.25,1063.33
1997-03-14,1.0551,413.55,1060.35
1997-03-17,1.0561,413.0,1060.86
1997-03-18,1.0584,413.25,1059.87
1997-03-19,1.06,413.38,1058.61
1997-03-20,1.0597,413.45,1060.31
1997-03-21,1.0614,413.47,1060.66
1997-03-24,1.0615,415.75,1059.5
1997-03-25,1.0607,415.62,1060.03
1997-03-26,1.061,415.83,1061.4
1997-03-27,1.0585,414.55,1060.5
1997-03-28,1.0585,414.55,1059.53
1997-03-31,1.0595,414.79,1059.88
1997-04-01,1.0585,414.79,1060.93
1997-04-02,1.0591,416.35,1062.0
1997-04-03,1.06,415.95,1061.95
1997-04-04,1.0581,416.65,1062.46
1997-04-07,1.0586,416.45,1062.58
1997-04-08,1.0584,417.25,1063.3
1997-04-09,1.0586,418.35,1062.67
1997-04-10,1.0589,417.12,1062.78
1997-04-11,1.0591,419.35,1060.71
1997-04-14,1.0598,417.95,1058.76
1997-04-15,1.0602,417.75,1058.73
1997-04-16,1.0611,417.88,1058.97
1997-04-17,1.0609,418.3,1056.91
1997-04-18,1.0614,417.8,1051.5
1997-04-21,1.0621,416.84,1055.6
1997-04-22,1.0621,417.13,1054.94
1997-04-23,1.063,418.15,1063.7
1997-04-24,1.0628,417.75,1065.48
1997-04-25,1.0627,417.75,1066.48
1997-04-28,1.0628,418.55,1063.83
1997-04-29,1.0628,418.85,1064.0
1997-04-30,1.0635,419.25,1053.6
1997-05-01,1.0634,419.25,1053.6
1997-05-02,1.0639,419.25,1069.0
1997-05-05,1.0643,417.95,1068.53
1997-05-06,1.0646,418.15,1076.39
1997-05-07,1.0649,418.08,1080.48
1997-05-08,1.0647,417.75,1075.05
1997-05-09,1.0655,417.85,1073.77
1997-05-12,1.0667,417.99,1075.5
1997-05-13,1.0675,418.45,1076.93
1997-05-14,1.0679,418.65,1077.36
1997-05-15,1.067,418.2,1074.43
1997-05-16,1.0673,418.1,1071.85
1997-05-19,1.0674,418.65,1072.24
1997-05-20,1.0681,418.75,1073.54
1997-05-21,1.0685,418.8,1075.35
1997-05-22,1.0696,419.02,1079.6
1997-05-23,1.0726,419.05,1080.43
1997-05-26,1.0725,419.45,1076.69
1997-05-27,1.0725,419.3,1076.69
1997-05-28,1.0727,418.75,1076.24
1997-05-29,1.074,419.03,1074.32
1997-05-30,1.0703,419.03,1076.4
1997-06-02,1.0705,418.95,1078.5
1997-06-03,1.0711,418.35,1077.09
1997-06-04,1.0723,418.1,1079.1
1997-06-05,1.0724,418.35,1077.09
1997-06-06,1.0726,417.85,1076.79
1997-06-09,1.0726,417.85,1079.0
1997-06-10,1.0726,417.75,1076.18
1997-06-11,1.073,417.5,1078.64
1997-06-12,1.0729,416.75,1080.61
1997-06-13,1.0746,416.35,1080.46
1997-06-16,1.0736,415.85,1080.59
1997-06-17,1.0737,416.45,1082.43
1997-06-18,1.0747,416.55,1086.0
1997-06-19,1.0764,417.15,1084.38
1997-06-20,1.0773,416.65,1084.28
1997-06-23,1.0764,416.95,1086.36
1997-06-24,1.0766,417.25,1088.16
1997-06-25,1.0765,416.85,1086.97
1997-06-26,1.0764,416.25,1087.72
1997-06-27,1.0768,415.95,1086.47
1997-06-30,1.0766,416.06,1090.0
1997-07-01,1.0766,416.15,1089.01
1997-07-02,1.0767,415.9,1093.25
1997-07-03,1.0774,415.5,1098.72
1997-07-04,1.0775,416.35,1102.84
1997-07-07,1.0776,416.25,1101.57
1997-07-08,1.0791,416.35,1102.45
1997-07-09,1.0789,416.75,1101.18
1997-07-10,1.0793,416.05,1098.64
1997-07-11,1.0801,416.25,1097.88
1997-07-14,1.08,416.35,1099.56
1997-07-15,1.0804,416.55,1099.56
1997-07-16,1.0807,416.75,1099.25
1997-07-17,1.0808,416.35,1100.83
1997-07-18,1.081,416.95,1102.48
1997-07-21,1.0811,416.85,1105.33
1997-07-22,1.0811,416.7,1109.46
1997-07-23,1.0821,417.05,1110.32
1997-07-24,1.0818,416.55,1106.7
1997-07-25,1.082,416.85,1106.64
1997-07-28,1.0823,416.75,1105.7
1997-07-29,1.0831,416.55,1108.16
1997-07-30,1.0829,416.55,1106.67
1997-07-31,1.083,416.5,1109.85
1997-08-01,1.083,416.95,1112.53
1997-08-04,1.0831,416.25,1113.43
1997-08-05,1.084,416.1,1112.83
1997-08-06,1.0841,415.1,1115.43
1997-08-07,1.085,413.35,1117.0
1997-08-08,1.0854,413.4,1115.2
1997-08-11,1.0855,413.25,1118.96
1997-08-12,1.0854,413.65,1119.38
1997-08-13,1.0859,413.0,1120.33
1997-08-14,1.086,413.0,1125.62
1997-08-15,1.0874,413.0,1128.25
1997-08-18,1.09,414.05,1129.0
1997-08-19,1.0891,413.95,1129.05
1997-08-20,1.0888,414.25,1137.54
1997-08-21,1.0885,414.2,1140.54
1997-08-22,1.0925,415.55,1149.19
1997-08-25,1.0915,415.45,1147.0
1997-08-26,1.0922,414.85,1145.52
1997-08-27,1.093,414.85,1154.89
1997-08-28,1.0912,414.35,1161.15
1997-08-29,1.0913,415.15,1167.28
1997-09-01,1.0919,415.45,1172.28
1997-09-02,1.0918,415.95,1174.01
1997-09-03,1.0921,415.35,1169.38
1997-09-04,1.0921,415.15,1172.82
1997-09-05,1.0925,415.15,1180.94
1997-09-08,1.0911,414.35,1186.98
1997-09-09,1.0911,414.35,1204.09
1997-09-10,1.0913,414.35,1238.21
1997-09-11,1.0918,414.4,1250.03
1997-09-12,1.0921,414.65,1232.12
1997-09-15,1.0923,414.4,1228.01
1997-09-16,1.0928,413.85,1245.06
1997-09-17,1.0934,414.75,1243.58
1997-09-18,1.0937,414.75,1241.83
1997-09-19,1.0938,414.5,1236.31
1997-09-22,1.0945,414.05,1238.29
1997-09-23,1.0948,414.35,1242.45
1997-09-24,1.095,414.35,1250.6
1997-09-25,1.0951,415.35,1251.88
1997-09-26,1.0957,415.15,1249.73
1997-09-29,1.0956,414.85,1243.0
1997-09-30,1.096,414.25,1246.27
1997-10-01,1.0963,413.5,1244.63
1997-10-02,1.0964,413.5,1242.0
1997-10-03,1.0967,414.55,1243.0
1997-10-06,1.097,414.65,1246.0
1997-10-07,1.0973,414.4,1249.5
1997-10-08,1.0975,413.65,1247.21
1997-10-09,1.0978,413.35,1252.74
1997-10-10,1.0981,413.95,1258.04
1997-10-13,1.0981,413.15,1258.04
1997-10-14,1.0984,412.45,1265.38
1997-10-15,1.099,413.15,1272.77
1997-10-16,1.0992,411.65,1263.79
1997-10-17,1.0995,412.45,1268.87
1997-10-20,1.0999,411.65,1264.7
1997-10-21,1.1,412.0,1264.6
1997-10-22,1.1004,412.15,1264.32
1997-10-23,1.1005,412.25,1267.87
1997-10-24,1.1008,414.35,1267.1
1997-10-27,1.1024,417.85,1272.02
1997-10-28,1.106,419.3,1274.05
1997-10-29,1.102,418.5,1289.84
1997-10-30,1.1059,420.5,1282.82
1997-10-31,1.1027,422.0,1281.2
1997-11-03,1.1026,418.0,1283.55
1997-11-04,1.1037,418.58,1284.65
1997-11-05,1.1037,418.0,1284.63
1997-11-06,1.1065,420.45,1281.18
1997-11-07,1.1079,422.0,1286.73
1997-11-10,1.1049,423.5,1291.35
1997-11-11,1.1046,423.0,1295.52
1997-11-12,1.106,424.95,1294.51
1997-11-13,1.1064,424.25,1296.66
1997-11-14,1.1078,425.45,1297.87
1997-11-17,1.1064,424.95,1297.5
1997-11-18,1.1063,425.3,1298.8
1997-11-19,1.1077,428.25,1297.94
1997-11-20,1.1079,427.65,1296.62
1997-11-21,1.1088,427.8,1298.19
1997-11-24,1.1092,428.25,1296.3
1997-11-25,1.1101,429.65,1296.37
1997-11-26,1.11,433.65,1299.19
1997-11-27,1.1086,435.1,1303.15
1997-11-28,1.1095,436.5,1303.8
1997-12-01,1.1092,440.45,1305.66
1997-12-02,1.1092,436.5,1307.54
1997-12-03,1.11,436.5,1307.01
1997-12-04,1.1102,436.25,1299.43
1997-12-05,1.1101,436.8,1298.64
1997-12-08,1.1115,437.8,1296.0
1997-12-09,1.1114,441.25,1300.55
1997-12-10,1.1124,438.4,1298.78
1997-12-11,1.1155,438.0,1301.15
1997-12-12,1.1158,437.2,1304.85
1997-12-15,1.1138,438.15,1307.42
1997-12-16,1.113,438.35,1304.02
1997-12-17,1.1138,438.3,1296.3
1997-12-18,1.114,438.25,1286.74
1997-12-19,1.1144,439.15,1286.12
1997-12-22,1.1147,437.5,1287.51
1997-12-23,1.1144,438.5,1288.32
1997-12-24,1.1146,439.45,1288.32
1997-12-25,1.1146,439.45,1288.32
1997-12-26,1.1148,438.55,1281.6
1997-12-29,1.1154,439.75,1286.9
1997-12-30,1.1161,439.85,1291.92
1997-12-31,1.116,439.7,1295.0
1998-01-01,1.116,439.7,1295.0
1998-01-02,1.1161,440.15,1293.58
1998-01-05,1.116,440.85,1304.33
1998-01-06,1.1161,444.95,1317.15
1998-01-07,1.1171,449.25,1318.57
1998-01-08,1.1175,463.5,1315.95
1998-01-09,1.118,460.5,1313.56
1998-01-12,1.1188,464.5,1313.56
1998-01-13,1.1182,457.5,1315.7
1998-01-14,1.1184,455.0,1318.25
1998-01-15,1.1204,458.5,1318.53
1998-01-16,1.1201,456.5,1319.21
1998-01-19,1.1196,456.5,1322.16
1998-01-20,1.1201,458.5,1325.07
1998-01-21,1.1203,458.0,1327.0
1998-01-22,1.12,457.0,1331.48
1998-01-23,1.121,458.5,1334.71
1998-01-26,1.1212,457.0,1332.78
1998-01-27,1.122,449.0,1336.38
1998-01-28,1.1223,450.5,1337.3
1998-01-29,1.1228,450.0,1339.57
1998-01-30,1.1234,455.0,1341.85
1998-02-02,1.1232,454.5,1342.0
1998-02-03,1.124,452.5,1343.9
1998-02-04,1.1237,452.75,1345.01
1998-02-05,1.1236,451.75,1345.46
1998-02-06,1.125,451.35,1346.09
1998-02-09,1.1251,449.45,1346.42
1998-02-10,1.126,444.35,1347.72
1998-02-11,1.1261,442.95,1348.23
1998-02-12,1.1264,444.45,1348.86
1998-02-13,1.1272,444.2,1349.34
1998-02-16,1.127,441.95,1349.54
1998-02-17,1.128,441.75,1350.97
1998-02-18,1.1282,443.25,1351.0
1998-02-19,1.1288,442.9,1349.71
1998-02-20,1.1291,445.3,1349.0
1998-02-23,1.129,451.95,1334.72
1998-02-24,1.129,454.25,1340.92
1998-02-25,1.1292,454.05,1334.72
1998-02-26,1.1294,453.7,1340.75
1998-02-27,1.13,449.65,1344.25
1998-03-02,1.1301,449.75,1343.85
1998-03-03,1.1301,449.7,1344.25
1998-03-04,1.131,452.75,1352.21
1998-03-05,1.131,452.5,1344.25
1998-03-06,1.1311,452.5,1353.19
1998-03-09,1.1319,454.25,1353.71
1998-03-10,1.132,454.0,1356.0
1998-03-11,1.1321,453.55,1355.88
1998-03-12,1.1324,453.7,1356.63
1998-03-13,1.133,452.3,1356.83
1998-03-16,1.133,452.0,1357.6
1998-03-17,1.1331,451.55,1358.66
1998-03-18,1.134,451.95,1360.0
1998-03-19,1.134,452.35,1359.96
1998-03-20,1.1342,452.1,1361.7
1998-03-23,1.1345,452.05,1361.0
1998-03-24,1.1348,451.35,1361.0
1998-03-25,1.1353,451.55,1363.5
1998-03-26,1.1356,452.1,1365.8
1998-03-27,1.136,452.1,1365.0
1998-03-30,1.1362,454.35,1360.0
1998-03-31,1.137,453.45,1361.75
1998-04-01,1.1371,453.55,1361.0
1998-04-02,1.1371,454.05,1355.2
1998-04-03,1.1381,455.05,1358.1
1998-04-06,1.1384,454.7,1356.7
1998-04-07,1.1384,454.75,1354.0
1998-04-08,1.1394,455.15,1353.0
1998-04-09,1.139,455.05,1360.4
1998-04-10,1.139,455.05,1360.4
1998-04-13,1.1392,454.25,1360.4
1998-04-14,1.14,454.1,1364.0
1998-04-15,1.1403,453.5,1364.5
1998-04-16,1.1405,452.6,1361.85
1998-04-17,1.141,453.35,1360.0
1998-04-20,1.1414,452.65,1360.2
1998-04-21,1.1412,452.35,1358.0
1998-04-22,1.1423,451.55,1356.5
1998-04-23,1.1424,452.45,1355.0
1998-04-24,1.1432,453.55,1354.6
1998-04-27,1.1432,453.75,1360.0
1998-04-28,1.1444,452.85,1371.6
